"","Country A","Country B","KL divergence - per capita"
"208","Greece (C)","Switzerland (C)","0.280740836246676"
"209","Greece (C)","United Kingdom (C)","0.210141984770398"
"210","Greece (C)","Belgium, 2006","0.472901769982853"
"211","Greece (C)","Belgium, 2010","0.555252334143216"
"212","Greece (C)","China (Shanghai), 2018","0.909625745795785"
"213","Greece (C)","France, 2012","0.424726843894259"
"214","Greece (C)","Hong Kong, 2016","0.856669975954215"
"215","Greece (C)","Peru, 2011","3.44043828861777"
"216","Greece (C)","Zimbabwe, 2013","1.63671671693131"
"217","Greece (C)","Italy (P)","0.697661318569007"
"218","Greece (C)","Germany (P)","0.755393429142078"
"219","Greece (C)","Luxembourg (P)","0.701890148522234"
"220","Greece (C)","Netherlands (P)","1.27074638390175"
"221","Greece (C)","Poland (P)","0.456218897559641"
"222","Greece (C)","United Kingdom (P)","0.512068455054058"
"223","Greece (C)","Finland (P)","0.627032132029947"
"224","Greece (C)","Belgium (P)","0.770400806429392"
"225","Hungary (C)","Austria (C)","0.234891374298369"
"226","Hungary (C)","Croatia (C)","0.258320222971893"
"227","Hungary (C)","Denmark (C)","0.441005502554902"
"228","Hungary (C)","Estonia (C)","0.257461223541784"
"229","Hungary (C)","Finland (C)","0.234032443621414"
"230","Hungary (C)","France (C)","0.243158577239155"
"231","Hungary (C)","Greece (C)","0.298585315489865"
"232","Hungary (C)","Hungary (C)","0"
"233","Hungary (C)","Italy (C)","0.232727469850481"
"234","Hungary (C)","Lithuania (C)","0.252985523141621"
"235","Hungary (C)","Netherlands (C)","0.303358408343868"
"236","Hungary (C)","Portugal (C)","0.274490003855026"
"237","Hungary (C)","Slovakia (C)","0.233759894633574"
"238","Hungary (C)","Slovenia (C)","0.242715718664606"
"239","Hungary (C)","Spain (C)","0.246687768868792"
"240","Hungary (C)","Switzerland (C)","0.253910840186982"
"241","Hungary (C)","United Kingdom (C)","0.17589924803669"
"242","Hungary (C)","Belgium, 2006","0.408198859246166"
"243","Hungary (C)","Belgium, 2010","0.489807706789632"
"244","Hungary (C)","China (Shanghai), 2018","0.771980422589739"
"245","Hungary (C)","France, 2012","0.36111624892372"
"246","Hungary (C)","Hong Kong, 2016","0.697428216182796"
"247","Hungary (C)","Peru, 2011","3.36719654735853"
"248","Hungary (C)","Zimbabwe, 2013","1.21132600923064"
"249","Hungary (C)","Italy (P)","0.609881882837777"
"250","Hungary (C)","Germany (P)","0.471264079643162"
"251","Hungary (C)","Luxembourg (P)","0.509538548742847"
"252","Hungary (C)","Netherlands (P)","1.2417151581824"
"253","Hungary (C)","Poland (P)","0.292423638298523"
"254","Hungary (C)","United Kingdom (P)","0.429859941690806"
"255","Hungary (C)","Finland (P)","0.665657563466421"
"256","Hungary (C)","Belgium (P)","0.523341320033877"
"257","Italy (C)","Austria (C)","0.33745794266358"
"258","Italy (C)","Croatia (C)","0.364280061812607"
"259","Italy (C)","Denmark (C)","0.414237926067361"
"260","Italy (C)","Estonia (C)","0.361621067851989"
"261","Italy (C)","Finland (C)","0.333567519432721"
"262","Italy (C)","France (C)","0.268799632614827"
"263","Italy (C)","Greece (C)","0.323090549905968"
"264","Italy (C)","Hungary (C)","0.232727469850481"
"265","Italy (C)","Italy (C)","0"
"266","Italy (C)","Lithuania (C)","0.221647925210283"
"267","Italy (C)","Netherlands (C)","0.32776951799868"
"268","Italy (C)","Portugal (C)","0.31335319996275"
"269","Italy (C)","Slovakia (C)","0.193029107891601"
"270","Italy (C)","Slovenia (C)","0.300325345926174"
"271","Italy (C)","Spain (C)","0.239817650894532"
"272","Italy (C)","Switzerland (C)","0.33235043854832"
"273","Italy (C)","United Kingdom (C)","0.218292606227206"
"274","Italy (C)","Belgium, 2006","0.553299709401071"
"275","Italy (C)","Belgium, 2010","0.602098009164791"
"276","Italy (C)","China (Shanghai), 2018","0.834068362223058"
"277","Italy (C)","France, 2012","0.367327959287239"
"278","Italy (C)","Hong Kong, 2016","1.05669939839057"
"279","Italy (C)","Peru, 2011","3.52083032787827"
"280","Italy (C)","Zimbabwe, 2013","1.3317675529154"
"281","Italy (C)","Italy (P)","0.848254384214334"
"282","Italy (C)","Germany (P)","0.630989327509015"
"283","Italy (C)","Luxembourg (P)","0.523360095120159"
"284","Italy (C)","Netherlands (P)","1.2900037145902"
"285","Italy (C)","Poland (P)","0.393628097678835"
"286","Italy (C)","United Kingdom (P)","0.635411049078426"
"287","Italy (C)","Finland (P)","0.549751152557771"
"288","Italy (C)","Belgium (P)","0.668359301314359"
"289","Lithuania (C)","Austria (C)","0.315235073799249"
"290","Lithuania (C)","Croatia (C)","0.235899325949613"
"291","Lithuania (C)","Denmark (C)","0.382276671757537"
"292","Lithuania (C)","Estonia (C)","0.235230326788835"
"293","Lithuania (C)","Finland (C)","0.340291190439565"
"294","Lithuania (C)","France (C)","0.228165677790256"
"295","Lithuania (C)","Greece (C)","0.26018600942916"
"296","Lithuania (C)","Hungary (C)","0.252985523141621"
"297","Lithuania (C)","Italy (C)","0.221647925210283"
"298","Lithuania (C)","Lithuania (C)","0"
"299","Lithuania (C)","Netherlands (C)","0.322214433799153"
"300","Lithuania (C)","Portugal (C)","0.308419612861889"
"301","Lithuania (C)","Slovakia (C)","0.178773057536323"
"302","Lithuania (C)","Slovenia (C)","0.216914947345224"
"303","Lithuania (C)","Spain (C)","0.27823915060217"
"304","Lithuania (C)","Switzerland (C)","0.22389333631116"
"305","Lithuania (C)","United Kingdom (C)","0.17197079928575"
"306","Lithuania (C)","Belgium, 2006","0.582484141984383"
"307","Lithuania (C)","Belgium, 2010","0.475419826175136"
"308","Lithuania (C)","China (Shanghai), 2018","0.602375005322972"
"309","Lithuania (C)","France, 2012","0.240302034970508"
"310","Lithuania (C)","Hong Kong, 2016","0.589851513481604"
"311","Lithuania (C)","Peru, 2011","3.50645655163887"
"312","Lithuania (C)","Zimbabwe, 2013","1.4448690214798"
"313","Lithuania (C)","Italy (P)","0.690045206540345"
"314","Lithuania (C)","Germany (P)","0.539236032194962"
"315","Lithuania (C)","Luxembourg (P)","0.587450301698229"
"316","Lithuania (C)","Netherlands (P)","1.23468184414421"
"317","Lithuania (C)","Poland (P)","0.314300692297587"
