"","Country A","Country B","KL divergence - per capita"
"284","Italy (C)","Netherlands (P)","1.23820649873772"
"285","Italy (C)","Poland (P)","0.396719302716256"
"286","Italy (C)","United Kingdom (P)","0.508847663314298"
"287","Italy (C)","Finland (P)","0.756039271395646"
"288","Italy (C)","Belgium (P)","0.751885919217064"
"289","Lithuania (C)","Austria (C)","0.170427140487503"
"290","Lithuania (C)","Croatia (C)","0.112847483603414"
"291","Lithuania (C)","Denmark (C)","0.170649993692584"
"292","Lithuania (C)","Estonia (C)","0.0946998843079117"
"293","Lithuania (C)","Finland (C)","0.106274515922192"
"294","Lithuania (C)","France (C)","0.124027861648893"
"295","Lithuania (C)","Greece (C)","0.101430589178399"
"296","Lithuania (C)","Hungary (C)","0.0963120927322401"
"297","Lithuania (C)","Italy (C)","0.149172654291864"
"298","Lithuania (C)","Lithuania (C)","0"
"299","Lithuania (C)","Netherlands (C)","0.128784143325151"
"300","Lithuania (C)","Portugal (C)","0.0765372756827292"
"301","Lithuania (C)","Slovakia (C)","0.081257103628244"
"302","Lithuania (C)","Slovenia (C)","0.105693325108894"
"303","Lithuania (C)","Spain (C)","0.190643012372991"
"304","Lithuania (C)","Switzerland (C)","0.0586773375301525"
"305","Lithuania (C)","United Kingdom (C)","0.0418211752071861"
"306","Lithuania (C)","Belgium, 2006","0.386773291866099"
"307","Lithuania (C)","Belgium, 2010","0.641871204074305"
"308","Lithuania (C)","China (Shanghai), 2018","1.20821049352222"
"309","Lithuania (C)","France, 2012","0.560832743744233"
"310","Lithuania (C)","Hong Kong, 2016","0.946150678663025"
"311","Lithuania (C)","Peru, 2011","3.56360218424038"
"312","Lithuania (C)","Zimbabwe, 2013","1.74667473714892"
"313","Lithuania (C)","Italy (P)","0.797473910589912"
"314","Lithuania (C)","Germany (P)","0.789902745817163"
"315","Lithuania (C)","Luxembourg (P)","0.673905261115169"
"316","Lithuania (C)","Netherlands (P)","1.4260084943963"
"317","Lithuania (C)","Poland (P)","0.464993977263759"
"318","Lithuania (C)","United Kingdom (P)","0.550343270676742"
"319","Lithuania (C)","Finland (P)","1.0246305303438"
"320","Lithuania (C)","Belgium (P)","0.818661417947959"
"321","Netherlands (C)","Austria (C)","0.165057772617554"
"322","Netherlands (C)","Croatia (C)","0.2535387217517"
"323","Netherlands (C)","Denmark (C)","0.264122678651623"
"324","Netherlands (C)","Estonia (C)","0.296151185940839"
"325","Netherlands (C)","Finland (C)","0.147642972557711"
"326","Netherlands (C)","France (C)","0.212834726490709"
"327","Netherlands (C)","Greece (C)","0.229222296478101"
"328","Netherlands (C)","Hungary (C)","0.233333129408378"
"329","Netherlands (C)","Italy (C)","0.220757160068257"
"330","Netherlands (C)","Lithuania (C)","0.128784143325151"
"331","Netherlands (C)","Netherlands (C)","0"
"332","Netherlands (C)","Portugal (C)","0.152199245327398"
"333","Netherlands (C)","Slovakia (C)","0.200780951087373"
"334","Netherlands (C)","Slovenia (C)","0.215679833117679"
"335","Netherlands (C)","Spain (C)","0.332557052007051"
"336","Netherlands (C)","Switzerland (C)","0.0621670004872656"
"337","Netherlands (C)","United Kingdom (C)","0.0847790353615848"
"338","Netherlands (C)","Belgium, 2006","0.393715853605423"
"339","Netherlands (C)","Belgium, 2010","0.949586945885625"
"340","Netherlands (C)","China (Shanghai), 2018","1.83353985269944"
"341","Netherlands (C)","France, 2012","0.726801544538268"
"342","Netherlands (C)","Hong Kong, 2016","1.06344829667682"
"343","Netherlands (C)","Peru, 2011","3.70739096351989"
"344","Netherlands (C)","Zimbabwe, 2013","1.87997215617328"
"345","Netherlands (C)","Italy (P)","0.887994103430479"
"346","Netherlands (C)","Germany (P)","0.835770974354373"
"347","Netherlands (C)","Luxembourg (P)","0.664782845538763"
"348","Netherlands (C)","Netherlands (P)","1.57902860676842"
"349","Netherlands (C)","Poland (P)","0.657761195719141"
"350","Netherlands (C)","United Kingdom (P)","0.534610740105237"
"351","Netherlands (C)","Finland (P)","1.23832122401944"
"352","Netherlands (C)","Belgium (P)","1.07259206746711"
"353","Portugal (C)","Austria (C)","0.129513495870041"
"354","Portugal (C)","Croatia (C)","0.148810036256181"
"355","Portugal (C)","Denmark (C)","0.147290501389584"
"356","Portugal (C)","Estonia (C)","0.147148153474238"
"357","Portugal (C)","Finland (C)","0.0746986358409217"
"358","Portugal (C)","France (C)","0.0798953991534268"
"359","Portugal (C)","Greece (C)","0.109400466278543"
"360","Portugal (C)","Hungary (C)","0.110183766930082"
"361","Portugal (C)","Italy (C)","0.151918689353482"
"362","Portugal (C)","Lithuania (C)","0.0765372756827292"
"363","Portugal (C)","Netherlands (C)","0.152199245327398"
"364","Portugal (C)","Portugal (C)","0"
"365","Portugal (C)","Slovakia (C)","0.115752301073464"
"366","Portugal (C)","Slovenia (C)","0.129078063164744"
"367","Portugal (C)","Spain (C)","0.160605676335433"
"368","Portugal (C)","Switzerland (C)","0.102756682332063"
"369","Portugal (C)","United Kingdom (C)","0.0622005205126703"
"370","Portugal (C)","Belgium, 2006","0.244293441850261"
"371","Portugal (C)","Belgium, 2010","0.538908142906473"
"372","Portugal (C)","China (Shanghai), 2018","1.21647531233127"
"373","Portugal (C)","France, 2012","0.558578893690056"
"374","Portugal (C)","Hong Kong, 2016","0.897119025044507"
"375","Portugal (C)","Peru, 2011","3.5322605049075"
