"part_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi","cont_id"
2068,46,46,46,NA,"True","False","False","False","False","False",NA,1,5,"2068_outbreak_2"
2068,72,72,72,NA,"True","False","False","False","False","False",NA,2,4,"2068_outbreak_3"
2069,46,46,46,NA,"True","False","False","False","False","False",NA,1,4,"2069_outbreak_1"
2069,44,44,44,NA,"True","False","False","False","False","False",NA,1,4,"2069_outbreak_2"
2070,33,33,33,NA,"True","False","False","False","False","False",NA,1,5,"2070_outbreak_1"
2070,7,7,7,NA,"True","False","False","False","False","False",NA,1,5,"2070_outbreak_2"
2071,73,73,73,NA,"True","False","False","False","False","False",NA,2,3,"2071_outbreak_1"
2072,60,60,70,NA,"True","False","False","False","False","False",NA,2,3,"2072_outbreak_1"
2072,63,60,70,NA,"True","False","False","False","False","False",NA,2,3,"2072_outbreak_2"
2073,64,60,70,NA,"True","False","False","False","False","False",NA,1,4,"2073_outbreak_1"
2073,32,30,40,NA,"True","False","False","False","False","False",NA,1,3,"2073_outbreak_2"
2073,30,30,40,NA,"True","False","False","False","False","False",NA,1,3,"2073_outbreak_3"
2073,5,5,10,NA,"True","False","False","False","False","False",NA,1,3,"2073_outbreak_4"
2075,49,49,49,NA,"True","False","False","False","False","False",NA,1,4,"2075_outbreak_1"
2076,39,35,40,NA,"True","False","False","False","False","False",NA,1,3,"2076_outbreak_1"
2076,12,12,12,NA,"True","False","False","False","False","False",NA,2,3,"2076_outbreak_2"
2076,5,5,10,NA,"True","False","False","False","False","False",NA,2,3,"2076_outbreak_3"
2077,35,30,40,NA,"True","False","False","False","False","False",NA,2,1,"2077_outbreak_1"
2077,32,30,40,NA,"True","False","False","False","False","False",NA,2,1,"2077_outbreak_2"
2078,44,44,44,NA,"True","False","False","False","False","False",NA,1,5,"2078_outbreak_1"
2078,20,20,20,NA,"True","False","False","False","False","False",NA,2,3,"2078_outbreak_2"
2079,22,22,22,NA,"True","False","False","False","False","False",NA,2,2,"2079_outbreak_1"
2080,92,92,92,NA,"True","False","False","False","False","False",NA,1,1,"2080_outbreak_1"
2081,46,46,46,NA,"True","False","False","False","False","False",NA,1,5,"2081_outbreak_1"
2081,10,10,10,NA,"True","False","False","False","False","False",NA,2,4,"2081_outbreak_2"
2081,21,21,21,NA,"True","False","False","False","False","False",NA,2,4,"2081_outbreak_3"
2082,66,60,70,NA,"True","False","False","False","False","False",NA,2,5,"2082_outbreak_1"
2082,64,60,70,NA,"True","False","False","False","False","False",NA,2,5,"2082_outbreak_2"
2084,66,65,70,NA,"True","False","False","False","False","False",NA,1,3,"2084_outbreak_1"
2085,8,8,8,NA,"True","False","False","False","False","False",NA,1,4,"2085_outbreak_1"
2086,50,50,50,NA,"True","False","False","False","False","False",NA,1,4,"2086_outbreak_1"
2087,67,60,70,NA,"True","False","False","False","False","False",NA,2,3,"2087_outbreak_1"
2087,68,60,70,NA,"True","False","False","False","False","False",NA,2,3,"2087_outbreak_2"
2088,70,70,70,NA,NA,NA,"False",NA,NA,NA,NA,2,NA,"2088_outbreak_1"
2088,70,70,70,NA,NA,NA,"False",NA,NA,NA,NA,2,NA,"2088_outbreak_2"
2088,17,17,17,NA,NA,NA,"False",NA,NA,NA,NA,2,NA,"2088_outbreak_3"
2088,45,45,45,NA,"True","False","False","False","False","False",NA,1,1,"2088_outbreak_4"
2088,51,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_5"
2088,45,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_6"
2088,5,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_7"
2088,19,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_8"
2088,66,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_9"
2088,12,0,90,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"2088_outbreak_10"
