"part_id","hh_id","part_age","part_gender"
2001,"HH2001",65,"F"
2002,"HH2002",38,"M"
2003,"HH2003",42,"F"
2004,"HH2004",36,"M"
2005,"HH2005",37,"M"
2006,"HH2006",76,"M"
2007,"HH2007",32,"F"
2008,"HH2008",44,"M"
2009,"HH2009",31,"M"
2010,"HH2010",67,"F"
2011,"HH2011",27,"M"
2012,"HH2012",63,"M"
2013,"HH2013",39,"F"
2014,"HH2014",42,"F"
2015,"HH2015",47,"M"
2016,"HH2016",36,"F"
2017,"HH2017",35,"M"
2019,"HH2019",37,"F"
2020,"HH2020",50,"F"
2021,"HH2021",51,"F"
2022,"HH2022",62,"F"
2023,"HH2023",50,"F"
2024,"HH2024",37,"F"
2025,"HH2025",63,"F"
2026,"HH2026",27,"F"
2028,"HH2028",28,"M"
2029,"HH2029",27,"M"
2030,"HH2030",37,"M"
2031,"HH2031",62,"F"
2032,"HH2032",32,"F"
2033,"HH2033",69,"F"
2034,"HH2034",42,"M"
2035,"HH2035",42,"F"
2036,"HH2036",62,"M"
2037,"HH2037",46,"M"
2038,"HH2038",80,"M"
2039,"HH2039",44,"F"
2040,"HH2040",37,"M"
2041,"HH2041",42,"M"
2042,"HH2042",35,"F"
2043,"HH2043",62,"M"
2044,"HH2044",55,"F"
2045,"HH2045",36,"M"
2046,"HH2046",27,"M"
2047,"HH2047",44,"M"
2048,"HH2048",50,"F"
2049,"HH2049",22,"M"
2050,"HH2050",35,"F"
2051,"HH2051",32,"M"
2052,"HH2052",30,"F"
2053,"HH2053",42,"M"
2054,"HH2054",33,"F"
2055,"HH2055",22,"F"
2056,"HH2056",41,"M"
2057,"HH2057",35,"M"
2058,"HH2058",32,"M"
2059,"HH2059",68,"F"
2060,"HH2060",68,"M"
2061,"HH2061",52,"M"
2062,"HH2062",29,"M"
2063,"HH2063",61,"F"
2064,"HH2064",47,"M"
2065,"HH2065",33,"M"
2066,"HH2066",62,"F"
2067,"HH2067",38,"F"
2068,"HH2068",38,"F"
2069,"HH2069",21,"F"
2070,"HH2070",34,"F"
2071,"HH2071",73,"M"
2072,"HH2072",32,"M"
2073,"HH2073",66,"M"
2075,"HH2075",58,"M"
2076,"HH2076",41,"M"
