"part_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","cnt_home","cnt_school","cnt_work","cnt_transport","cnt_leisure","cnt_otherplace","frequency_multi","phys_contact","duration_multi"
555,12492,13,13,18,"F","True","False","False",NA,NA,"False",NA,1,NA
555,12493,1,1,5,"M","True","False","False",NA,NA,"False",NA,1,NA
555,12494,27,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
555,12495,36,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
555,12496,54,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
555,12497,71,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
555,12498,78,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
555,12499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,12500,22,19,34,NA,"True","False","False",NA,NA,"False",NA,1,NA
555,12501,13,13,18,NA,"True","False","False",NA,NA,"False",NA,1,NA
555,12502,5,1,5,NA,"True","False","False",NA,NA,"False",NA,1,NA
555,12503,49,35,59,NA,"False","False","False",NA,NA,"True",NA,1,NA
555,12504,36,35,59,NA,"False","False","False",NA,NA,"True",NA,1,NA
555,12505,61,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
555,12506,81,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
555,12507,55,35,59,NA,"True","False","False",NA,NA,"False",NA,1,NA
556,12508,16,13,18,"F","True","False","False",NA,NA,"False",NA,1,NA
556,12509,7,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
556,12510,12,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
556,12511,7,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
556,12512,10,6,12,"M",NA,NA,NA,NA,NA,NA,NA,1,NA
556,12513,12,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
556,12514,6,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
556,12515,8,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
556,12516,70,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
556,12517,50,35,59,"M","False","True","False",NA,NA,"False",NA,2,NA
556,12518,17,13,18,"F","True","False","False",NA,NA,"False",NA,1,NA
556,12519,40,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
556,12520,61,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
556,12521,9,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
556,12522,12,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
556,12523,7,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
556,12524,12,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
556,12525,9,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
556,12526,47,35,59,"M","False","True","False",NA,NA,"False",NA,2,NA
557,12527,69,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
557,12528,29,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
557,12529,12,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
557,12530,18,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
557,12531,6,1,5,"M","True","False","False",NA,NA,"False",NA,1,NA
557,12532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,12533,29,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
557,12534,69,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
557,12535,18,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
558,12536,0,0,0,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12537,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12538,20,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12539,57,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
558,12540,0,0,0,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12541,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12542,20,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
558,12543,57,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
559,12544,23,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12545,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12546,20,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12547,54,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
559,12548,22,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
559,12549,24,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
559,12550,24,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12551,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12552,20,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12553,28,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
559,12554,20,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
559,12555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,12556,4,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
560,12557,34,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
560,12558,63,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
560,12559,38,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
560,12560,19,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
560,12561,33,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
560,12562,37,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
560,12563,36,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
560,12564,20,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
560,12565,33,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
560,12566,1,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
560,12567,31,19,34,"F","False","False","False",NA,NA,"True",NA,2,NA
561,12568,53,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
561,12569,45,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
561,12570,42,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
561,12571,18,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
561,12572,16,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
561,12573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,12574,53,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
561,12575,45,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
561,12576,18,13,18,NA,"True","False","False",NA,NA,"False",NA,1,NA
561,12577,16,13,18,NA,"True","False","False",NA,NA,"False",NA,1,NA
561,12578,78,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12579,23,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12580,2,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12581,20,19,34,"F","False","False","True",NA,NA,"False",NA,2,NA
562,12582,72,60,105,"M","True","False","False",NA,NA,"False",NA,2,NA
562,12583,64,60,105,"F","True","False","False",NA,NA,"False",NA,2,NA
562,12584,58,35,59,"F","False","False","False",NA,NA,"True",NA,2,NA
562,12585,10,6,12,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12586,10,6,12,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12587,22,19,34,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12588,18,13,18,"F","False","False","True",NA,NA,"False",NA,2,NA
562,12589,3,1,5,"F","True","False","False",NA,NA,"False",NA,2,NA
562,12590,20,19,34,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12591,19,19,34,"F","False","False","True",NA,NA,"False",NA,2,NA
562,12592,35,35,59,"F","False","False","True",NA,NA,"False",NA,2,NA
562,12593,29,19,34,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12594,14,13,18,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12595,13,13,18,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12596,33,19,34,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12597,38,35,59,"F","False","False","True",NA,NA,"False",NA,2,NA
562,12598,17,13,18,"M","False","False","True",NA,NA,"False",NA,1,NA
562,12599,34,19,34,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12600,30,19,34,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12601,11,6,12,"M","False","False","True",NA,NA,"False",NA,2,NA
562,12602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,12603,28,19,34,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12604,35,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12605,72,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
562,12606,64,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12607,22,19,34,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12608,55,35,59,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12609,24,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12610,74,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
562,12611,2,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
562,12612,14,13,18,"F","False","False","False",NA,NA,"True",NA,2,NA
562,12613,5,1,5,"F","False","False","False",NA,NA,"True",NA,2,NA
562,12614,35,35,59,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12615,22,19,34,"M","False","False","False",NA,NA,"True",NA,2,NA
562,12616,60,60,105,"F","False","False","False",NA,NA,"True",NA,2,NA
563,12617,33,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
563,12618,39,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
563,12619,72,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
563,12620,58,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
563,12621,17,13,18,"F","False","True","False",NA,NA,"False",NA,1,NA
563,12622,62,60,105,"M","True","False","False",NA,NA,"False",NA,2,NA
564,12623,53,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
564,12624,26,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
564,12625,12,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
564,12626,7,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
564,12627,7,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
564,12628,7,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
564,12629,7,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12630,7,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12631,7,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12632,6,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12633,6,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
564,12634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,12635,53,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
564,12636,26,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
564,12637,12,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
564,12638,6,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12639,6,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
564,12640,7,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
565,12641,60,60,105,"F","True","False","False",NA,NA,"False",NA,2,NA
565,12642,40,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
565,12643,11,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12644,12,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12645,12,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12646,13,13,18,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12647,11,6,12,"M","False","True","False",NA,NA,"False",NA,2,NA
565,12648,13,13,18,"M","False","True","False",NA,NA,"False",NA,2,NA
565,12649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,12650,81,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
565,12651,44,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
565,12652,11,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12653,12,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12654,12,6,12,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12655,13,13,18,"F","False","True","False",NA,NA,"False",NA,1,NA
565,12656,11,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
565,12657,13,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
566,12658,22,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
566,12659,27,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
566,12660,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
566,12661,15,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
566,12662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,12663,22,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
566,12664,27,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
566,12665,50,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
566,12666,15,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
566,12667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,12668,27,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12669,23,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12670,21,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12671,19,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
567,12672,1,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
567,12673,59,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12674,40,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12675,29,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12676,40,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12677,42,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12678,49,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12679,46,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12680,37,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12681,43,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12682,54,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12683,39,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12684,71,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12685,41,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12686,62,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12687,40,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12688,42,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12689,45,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12690,39,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12691,36,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12692,48,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12693,64,60,105,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12694,41,35,59,"F","False","False","False",NA,NA,"True",NA,2,NA
567,12695,49,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12696,27,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12697,23,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12698,21,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12699,28,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12700,19,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
567,12701,28,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12702,18,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
567,12703,1,1,5,"F","True","False","False",NA,NA,"False",NA,2,NA
567,12704,39,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12705,46,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12706,53,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12707,27,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12708,39,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12709,40,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12710,50,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12711,37,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12712,21,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12713,43,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12714,NA,NA,NA,"F","False","False","False",NA,NA,"True",NA,1,NA
567,12715,64,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12716,61,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12717,27,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12718,31,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12719,19,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
567,12720,27,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
568,12721,21,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
568,12722,40,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
568,12723,31,19,34,"F","False","True","False",NA,NA,"False",NA,2,NA
568,12724,1,1,5,"F","False","True","False",NA,NA,"False",NA,2,NA
568,12725,17,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
568,12726,4,1,5,"M","False","True","False",NA,NA,"False",NA,2,NA
568,12727,40,35,59,"F","False","True","False",NA,NA,"False",NA,2,NA
569,12728,58,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
569,12729,2,1,5,"M","True","False","False",NA,NA,"False",NA,1,NA
569,12730,30,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
569,12731,20,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12732,31,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12733,50,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12734,2,1,5,"M","True","False","False",NA,NA,"False",NA,1,NA
569,12735,30,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
569,12736,32,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12737,33,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12738,29,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12739,42,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
569,12740,32,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
570,12741,61,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
570,12742,31,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
570,12743,41,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
570,12744,37,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
570,12745,61,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
570,12746,31,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
570,12747,29,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
570,12748,17,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
570,12749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,12750,19,19,34,"F","False","False","False",NA,NA,"True",NA,2,NA
571,12751,1,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
571,12752,64,60,105,"M","True","False","False",NA,NA,"False",NA,2,NA
571,12753,29,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
571,12754,0,0,0,"F","True","False","False",NA,NA,"False",NA,1,NA
571,12755,59,35,59,"F","True","False","False",NA,NA,"False",NA,2,NA
571,12756,25,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
571,12757,15,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
571,12758,24,19,34,"M","False","False","False",NA,NA,"True",NA,2,NA
571,12759,26,19,34,"F","False","False","False",NA,NA,"True",NA,2,NA
571,12760,37,35,59,"F","False","False","False",NA,NA,"True",NA,2,NA
571,12761,28,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
571,12762,37,35,59,"F","False","False","False",NA,NA,"True",NA,2,NA
571,12763,25,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
571,12764,11,6,12,"M","True","False","False",NA,NA,"False",NA,2,NA
571,12765,2,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
571,12766,13,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
571,12767,62,60,105,"M","True","False","False",NA,NA,"False",NA,2,NA
572,12768,59,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
572,12769,62,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12770,25,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12771,11,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12772,39,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
572,12773,4,1,5,"F","False","False","False",NA,NA,"True",NA,2,NA
572,12774,2,1,5,"M","False","False","False",NA,NA,"True",NA,2,NA
572,12775,29,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
572,12776,25,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12777,62,60,105,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12778,59,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
572,12779,14,13,18,"F","True","False","False",NA,NA,"False",NA,2,NA
572,12780,11,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
572,12781,4,1,5,"F","False","False","False",NA,NA,"True",NA,1,NA
573,12782,32,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
573,12783,11,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
573,12784,6,6,12,"M",NA,NA,NA,NA,NA,NA,NA,NA,NA
573,12785,9,6,12,"F","False","True","False",NA,NA,"False",NA,2,NA
573,12786,8,6,12,"F","False","True","False",NA,NA,"False",NA,2,NA
573,12787,28,19,34,"M","False","True","False",NA,NA,"False",NA,2,NA
573,12788,24,19,34,"F","False","True","False",NA,NA,"False",NA,2,NA
573,12789,32,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
573,12790,19,19,34,"M","False","True","False",NA,NA,"False",NA,2,NA
573,12791,8,6,12,"M","False","True","False",NA,NA,"False",NA,1,NA
574,12792,7,6,12,"F","True","False","False",NA,NA,"False",NA,2,NA
574,12793,31,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
574,12794,30,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
574,12795,35,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
574,12796,7,6,12,"F","True","False","False",NA,NA,"False",NA,2,NA
574,12797,31,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
574,12798,30,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
574,12799,53,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
575,12800,33,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
575,12801,7,6,12,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12802,3,1,5,"F","True","False","False",NA,NA,"False",NA,2,NA
575,12803,10,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
575,12804,18,13,18,"F","False","False","False",NA,NA,"True",NA,2,NA
575,12805,6,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
575,12806,4,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12807,34,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12808,9,6,12,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12809,24,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
575,12810,86,60,105,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12811,7,6,12,"F","False","False","False",NA,NA,"True",NA,2,NA
575,12812,9,6,12,"F","False","False","False",NA,NA,"True",NA,2,NA
575,12813,5,1,5,"M","True","False","False",NA,NA,"False",NA,1,NA
575,12814,9,6,12,"M","True","False","False",NA,NA,"False",NA,NA,NA
575,12815,16,13,18,"F","True","False","False",NA,NA,"False",NA,2,NA
575,12816,8,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12817,6,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12818,34,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12819,33,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12820,7,6,12,"M","True","False","False",NA,NA,"False",NA,2,NA
575,12821,3,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12822,4,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
575,12823,6,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
575,12824,6,6,12,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12825,79,60,105,"F","True","False","False",NA,NA,"False",NA,1,NA
576,12826,27,19,34,"M","True","False","False",NA,NA,"False",NA,2,NA
576,12827,33,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
576,12828,30,19,34,"F","False","False","False",NA,NA,"True",NA,2,NA
576,12829,39,35,59,"F","False","False","False",NA,NA,"True",NA,2,NA
576,12830,8,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
576,12831,25,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12832,33,19,34,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12833,23,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
576,12834,42,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12835,40,35,59,"M","False","False","False",NA,NA,"True",NA,1,NA
576,12836,62,60,105,"M","False","False","False",NA,NA,"True",NA,1,NA
576,12837,41,35,59,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12838,62,60,105,"F","False","False","False",NA,NA,"True",NA,1,NA
576,12839,16,13,18,"F","True","False","False",NA,NA,"False",NA,1,NA
576,12840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,12841,50,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
577,12842,32,19,34,"F","True","False","False",NA,NA,"False",NA,2,NA
577,12843,27,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
577,12844,10,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
577,12845,15,13,18,"M","False","False","False",NA,NA,"True",NA,1,NA
577,12846,46,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
577,12847,26,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
577,12848,8,6,12,"M","True","False","False",NA,NA,"False",NA,1,NA
577,12849,50,35,59,"M","True","False","False",NA,NA,"False",NA,1,NA
577,12850,32,19,34,"F","True","False","False",NA,NA,"False",NA,1,NA
577,12851,28,19,34,"M","True","False","False",NA,NA,"False",NA,1,NA
577,12852,39,35,59,"M","True","False","False",NA,NA,"False",NA,2,NA
577,12853,1,1,5,"F","True","False","False",NA,NA,"False",NA,1,NA
577,12854,17,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
577,12855,14,13,18,"M","True","False","False",NA,NA,"False",NA,2,NA
578,12856,13,13,18,"M","True","False","False",NA,NA,"False",NA,1,NA
578,12857,9,6,12,"F","True","False","False",NA,NA,"False",NA,1,NA
578,12858,13,13,18,"F","True","False","False",NA,NA,"False",NA,1,NA
578,12859,35,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
578,12860,44,35,59,"F","True","False","False",NA,NA,"False",NA,1,NA
578,12861,27,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
578,12862,19,19,34,"M","False","False","False",NA,NA,"True",NA,1,NA
578,12863,4,1,5,"M","False","False","False",NA,NA,"True",NA,1,NA
