"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",5,"F"
2,"Mo08HH2",11,"M"
3,"Mo08HH3",2,"F"
4,"Mo08HH4",0,"M"
5,"Mo08HH5",1,"M"
6,"Mo08HH6",7,"M"
7,"Mo08HH7",2,"M"
8,"Mo08HH8",8,"M"
9,"Mo08HH9",4,"M"
10,"Mo08HH10",0,"F"
11,"Mo08HH11",4,"M"
12,"Mo08HH12",4,"F"
13,"Mo08HH13",6,"M"
14,"Mo08HH14",4,"M"
15,"Mo08HH15",3,"F"
16,"Mo08HH16",11,"M"
17,"Mo08HH17",6,"M"
18,"Mo08HH18",1,"F"
19,"Mo08HH19",0,"M"
20,"Mo08HH20",2,"M"
21,"Mo08HH21",3,"F"
22,"Mo08HH22",2,"M"
23,"Mo08HH23",5,"F"
24,"Mo08HH24",8,"M"
25,"Mo08HH25",11,"M"
26,"Mo08HH26",6,"M"
27,"Mo08HH27",7,"F"
28,"Mo08HH28",10,"F"
29,"Mo08HH29",6,"M"
30,"Mo08HH30",10,"M"
31,"Mo08HH31",3,"F"
32,"Mo08HH32",1,"M"
33,"Mo08HH33",7,"M"
34,"Mo08HH34",0,"M"
35,"Mo08HH35",2,"F"
36,"Mo08HH36",6,"M"
37,"Mo08HH37",13,"M"
38,"Mo08HH38",7,"F"
39,"Mo08HH39",13,"M"
40,"Mo08HH40",6,"F"
41,"Mo08HH41",9,"M"
42,"Mo08HH42",17,"F"
43,"Mo08HH43",10,"M"
44,"Mo08HH44",13,"F"
45,"Mo08HH45",15,"M"
46,"Mo08HH46",12,"F"
47,"Mo08HH47",12,"F"
48,"Mo08HH48",16,"M"
49,"Mo08HH49",15,"M"
50,"Mo08HH50",5,"M"
51,"Mo08HH51",7,"M"
52,"Mo08HH52",13,"F"
53,"Mo08HH53",8,"M"
54,"Mo08HH54",12,"F"
55,"Mo08HH55",12,"M"
56,"Mo08HH56",17,"F"
57,"Mo08HH57",11,"F"
58,"Mo08HH58",15,"F"
59,"Mo08HH59",17,"M"
60,"Mo08HH60",16,"M"
61,"Mo08HH61",16,"F"
62,"Mo08HH62",17,"M"
63,"Mo08HH63",12,"M"
64,"Mo08HH64",16,"F"
65,"Mo08HH65",14,"M"
66,"Mo08HH66",17,"F"
67,"Mo08HH67",16,"F"
68,"Mo08HH68",15,"F"
69,"Mo08HH69",12,"M"
70,"Mo08HH70",13,"F"
71,"Mo08HH71",16,"F"
72,"Mo08HH72",14,"F"
73,"Mo08HH73",9,"F"
74,"Mo08HH74",12,"M"
75,"Mo08HH75",17,"M"
76,"Mo08HH76",6,"F"
77,"Mo08HH77",13,"F"
78,"Mo08HH78",10,"F"
79,"Mo08HH79",14,"M"
80,"Mo08HH80",17,"M"
81,"Mo08HH81",8,"M"
82,"Mo08HH82",13,"M"
83,"Mo08HH83",6,"M"
84,"Mo08HH84",16,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",13,"F"
87,"Mo08HH87",6,"M"
88,"Mo08HH88",16,"M"
89,"Mo08HH89",16,"M"
90,"Mo08HH90",14,"F"
91,"Mo08HH91",17,"M"
92,"Mo08HH92",10,"M"
93,"Mo08HH93",7,"F"
94,"Mo08HH94",4,"F"
95,"Mo08HH95",2,"M"
96,"Mo08HH96",10,"F"
97,"Mo08HH97",4,"M"
98,"Mo08HH98",5,"F"
99,"Mo08HH99",3,"F"
100,"Mo08HH100",6,"M"
101,"Mo08HH101",2,"F"
102,"Mo08HH102",3,"M"
103,"Mo08HH103",4,"M"
104,"Mo08HH104",7,"M"
105,"Mo08HH105",10,"M"
106,"Mo08HH106",9,"M"
107,"Mo08HH107",7,"F"
108,"Mo08HH108",0,"M"
109,"Mo08HH109",5,"M"
110,"Mo08HH110",2,"M"
111,"Mo08HH111",1,"F"
112,"Mo08HH112",4,"M"
113,"Mo08HH113",0,"F"
114,"Mo08HH114",11,"F"
115,"Mo08HH115",11,"M"
116,"Mo08HH116",0,"F"
117,"Mo08HH117",5,"F"
118,"Mo08HH118",0,"M"
119,"Mo08HH119",5,"F"
120,"Mo08HH120",6,"F"
121,"Mo08HH121",3,"M"
122,"Mo08HH122",2,"M"
123,"Mo08HH123",1,"M"
124,"Mo08HH124",11,"F"
125,"Mo08HH125",1,"M"
126,"Mo08HH126",0,"M"
127,"Mo08HH127",3,"M"
128,"Mo08HH128",11,"M"
129,"Mo08HH129",8,"F"
130,"Mo08HH130",1,"M"
131,"Mo08HH131",3,"F"
132,"Mo08HH132",6,"M"
133,"Mo08HH133",4,"F"
134,"Mo08HH134",0,"M"
135,"Mo08HH135",4,"M"
136,"Mo08HH136",2,"M"
137,"Mo08HH137",4,"M"
138,"Mo08HH138",8,"F"
139,"Mo08HH139",2,"F"
140,"Mo08HH140",1,"F"
141,"Mo08HH141",6,"M"
142,"Mo08HH142",5,"F"
143,"Mo08HH143",10,"M"
144,"Mo08HH144",11,"F"
145,"Mo08HH145",8,"M"
146,"Mo08HH146",2,"M"
147,"Mo08HH147",7,"F"
148,"Mo08HH148",6,"M"
149,"Mo08HH149",11,"M"
150,"Mo08HH150",11,"F"
151,"Mo08HH151",4,"F"
152,"Mo08HH152",7,"M"
153,"Mo08HH153",0,"F"
154,"Mo08HH154",2,"M"
155,"Mo08HH155",4,"M"
156,"Mo08HH156",8,"F"
157,"Mo08HH157",4,"M"
158,"Mo08HH158",4,"F"
159,"Mo08HH159",1,"M"
160,"Mo08HH160",3,"M"
161,"Mo08HH161",4,"M"
162,"Mo08HH162",7,"F"
163,"Mo08HH163",3,"M"
164,"Mo08HH164",2,"F"
165,"Mo08HH165",3,"M"
166,"Mo08HH166",11,"M"
167,"Mo08HH167",5,"F"
168,"Mo08HH168",11,"M"
169,"Mo08HH169",6,"F"
170,"Mo08HH170",5,"F"
171,"Mo08HH171",0,"M"
172,"Mo08HH172",5,"M"
173,"Mo08HH173",3,"F"
174,"Mo08HH174",11,"F"
175,"Mo08HH175",8,"F"
176,"Mo08HH176",2,"M"
177,"Mo08HH177",10,"M"
178,"Mo08HH178",3,"M"
179,"Mo08HH179",3,"M"
180,"Mo08HH180",9,"M"
181,"Mo08HH181",9,"M"
182,"Mo08HH182",4,"M"
183,"Mo08HH183",6,"F"
184,"Mo08HH184",10,"M"
185,"Mo08HH185",1,"M"
186,"Mo08HH186",4,"M"
187,"Mo08HH187",2,"F"
188,"Mo08HH188",3,"M"
189,"Mo08HH189",8,"M"
190,"Mo08HH190",8,"F"
