cont_id,cnt_outside_other,cnt_other_house,cnt_worship,cnt_supermarket,cnt_shop,cnt_gender_all,frequency_multi_all
100001001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100002001,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100002002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100002003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100003001,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
100003002,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days
100003003,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA
100003004,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA
100003005,FALSE,FALSE,FALSE,TRUE,FALSE,NA,NA
100004001,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100004002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100004003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100004004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100004005,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100005001,TRUE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100005002,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100005003,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100005004,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100005005,TRUE,FALSE,FALSE,FALSE,FALSE,female,1 month
100005006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100005007,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100006001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100006002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100007001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100007002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100007003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100007004,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100008001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100008002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100008003,FALSE,FALSE,FALSE,TRUE,FALSE,male,2-3 weeks
100008004,FALSE,FALSE,FALSE,TRUE,FALSE,male,2-3 weeks
100009001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100010001,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100010002,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
100010003,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100010004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100010005,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
100010006,FALSE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
100011001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100011002,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100012001,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
100012002,FALSE,TRUE,FALSE,TRUE,TRUE,male,1-2 days
100013001,TRUE,FALSE,FALSE,FALSE,FALSE,male,1 month
100013002,TRUE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
100013003,FALSE,TRUE,TRUE,FALSE,FALSE,female,1-2 days
100013004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100013005,TRUE,TRUE,FALSE,FALSE,FALSE,female,2-3 weeks
100013006,FALSE,TRUE,FALSE,FALSE,FALSE,male,occasional
100013007,FALSE,TRUE,FALSE,FALSE,FALSE,female,occasional
100013008,TRUE,FALSE,FALSE,FALSE,FALSE,male,occasional
100013009,TRUE,FALSE,FALSE,FALSE,FALSE,male,occasional
100013010,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
100013011,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100013012,TRUE,FALSE,FALSE,FALSE,FALSE,female,occasional
100013013,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100015001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100015002,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100015003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100015004,FALSE,FALSE,FALSE,FALSE,FALSE,female,never met
100015005,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100015006,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100016001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100016002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100016003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100016004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100017001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100017002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100018001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100018002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100018003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100018004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100019001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100020001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100020002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100020003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100020004,NA,NA,NA,NA,NA,NA,NA
100020005,NA,NA,NA,NA,NA,NA,NA
100020006,NA,NA,NA,NA,NA,NA,NA
100020007,NA,NA,NA,NA,NA,NA,NA
100020008,NA,NA,NA,NA,NA,NA,NA
100020009,NA,NA,NA,NA,NA,NA,NA
100020010,NA,NA,NA,NA,NA,NA,NA
100020011,NA,NA,NA,NA,NA,NA,NA
100021001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100021002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100021003,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100022001,FALSE,FALSE,FALSE,FALSE,FALSE,male,never met
100022002,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
100022003,FALSE,TRUE,FALSE,FALSE,FALSE,male,3-7 days
100023001,TRUE,FALSE,FALSE,TRUE,TRUE,female,1-2 days
100023002,FALSE,FALSE,FALSE,FALSE,TRUE,female,1-2 days
100023003,FALSE,FALSE,FALSE,FALSE,TRUE,male,1-2 days
100025001,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100025002,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100025003,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100026001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100026002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100026003,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100027001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100027002,FALSE,FALSE,FALSE,TRUE,FALSE,female,3-7 days
100028001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100028002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100029001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100029002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
100029003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100029004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100029005,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100029006,NA,NA,NA,NA,NA,NA,NA
100029007,NA,NA,NA,NA,NA,NA,NA
100029008,NA,NA,NA,NA,NA,NA,NA
100029009,NA,NA,NA,NA,NA,NA,NA
100029010,NA,NA,NA,NA,NA,NA,NA
100029011,NA,NA,NA,NA,NA,NA,NA
100030001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100030002,NA,NA,NA,NA,NA,NA,NA
100030003,NA,NA,NA,NA,NA,NA,NA
100030004,NA,NA,NA,NA,NA,NA,NA
100030005,NA,NA,NA,NA,NA,NA,NA
100030006,NA,NA,NA,NA,NA,NA,NA
100030007,NA,NA,NA,NA,NA,NA,NA
100031001,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100031002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100031003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100031004,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100031005,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100031006,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100031007,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100032001,FALSE,FALSE,FALSE,FALSE,FALSE,NA,1-2 days
100033001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100033002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100034001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100034002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100035001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100036001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100036002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100037001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100037002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100038001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100038002,FALSE,FALSE,TRUE,FALSE,FALSE,female,1-2 days
100038003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100038004,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
100038005,FALSE,FALSE,TRUE,FALSE,FALSE,male,1-2 days
100038006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100038007,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100039001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100039002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100039003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100040001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100041001,FALSE,FALSE,FALSE,FALSE,FALSE,female,occasional
100041002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100041003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100043001,TRUE,FALSE,FALSE,FALSE,FALSE,female,never met
100044001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100044002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100044003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100044004,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100044005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100044006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100044007,FALSE,TRUE,FALSE,FALSE,FALSE,female,1-2 days
100045001,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100045002,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100045003,NA,NA,NA,NA,NA,NA,NA
100045004,NA,NA,NA,NA,NA,NA,NA
100046001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100046002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100047001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100047002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100047003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100047004,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100047005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100048001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100048002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100048003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100048004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100049001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100049002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100049003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100049004,FALSE,FALSE,FALSE,FALSE,TRUE,female,never met
100049005,FALSE,FALSE,FALSE,TRUE,TRUE,female,never met
100049006,FALSE,FALSE,FALSE,FALSE,TRUE,male,never met
100050001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100050002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100050003,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100050004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
100050005,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100050006,FALSE,FALSE,TRUE,FALSE,FALSE,male,3-7 days
100051001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100051002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100051003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100051004,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100051005,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100051006,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100051007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1 month
100052001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100052002,NA,NA,NA,NA,NA,NA,NA
100052003,NA,NA,NA,NA,NA,NA,NA
100052004,NA,NA,NA,NA,NA,NA,NA
100053001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100053002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100053003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100053004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100053005,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100053006,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100053007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100054001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100054002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100054003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100055001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100056001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100056002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100056003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100056004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100057001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100057002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100057003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100058001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100058002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100058003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100058004,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100058005,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100058006,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100058007,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100058008,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100058009,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100058010,TRUE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100058011,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100058012,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month
100058013,FALSE,TRUE,FALSE,FALSE,FALSE,male,1 month
100058014,FALSE,TRUE,FALSE,FALSE,FALSE,female,1 month
100059001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100059002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100059003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100061001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100061002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100061003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100062001,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100062002,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100062003,FALSE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100063001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100063002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100063003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100063004,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063005,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063006,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063007,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063008,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063009,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063010,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100063011,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063012,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063013,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063014,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063015,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063016,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100063017,NA,NA,NA,NA,NA,NA,NA
100063018,NA,NA,NA,NA,NA,NA,NA
100063019,NA,NA,NA,NA,NA,NA,NA
100063020,NA,NA,NA,NA,NA,NA,NA
100063021,NA,NA,NA,NA,NA,NA,NA
100063022,NA,NA,NA,NA,NA,NA,NA
100063023,NA,NA,NA,NA,NA,NA,NA
100063024,NA,NA,NA,NA,NA,NA,NA
100063025,NA,NA,NA,NA,NA,NA,NA
100063026,NA,NA,NA,NA,NA,NA,NA
100063027,NA,NA,NA,NA,NA,NA,NA
100063028,NA,NA,NA,NA,NA,NA,NA
100063029,NA,NA,NA,NA,NA,NA,NA
100063030,NA,NA,NA,NA,NA,NA,NA
100063031,NA,NA,NA,NA,NA,NA,NA
100063032,NA,NA,NA,NA,NA,NA,NA
100063033,NA,NA,NA,NA,NA,NA,NA
100063034,NA,NA,NA,NA,NA,NA,NA
100063035,NA,NA,NA,NA,NA,NA,NA
100063036,NA,NA,NA,NA,NA,NA,NA
100063037,NA,NA,NA,NA,NA,NA,NA
100063038,NA,NA,NA,NA,NA,NA,NA
100063039,NA,NA,NA,NA,NA,NA,NA
100063040,NA,NA,NA,NA,NA,NA,NA
100063041,NA,NA,NA,NA,NA,NA,NA
100063042,NA,NA,NA,NA,NA,NA,NA
100063043,NA,NA,NA,NA,NA,NA,NA
100063044,NA,NA,NA,NA,NA,NA,NA
100063045,NA,NA,NA,NA,NA,NA,NA
100063046,NA,NA,NA,NA,NA,NA,NA
100063047,NA,NA,NA,NA,NA,NA,NA
100063048,NA,NA,NA,NA,NA,NA,NA
100063049,NA,NA,NA,NA,NA,NA,NA
100063050,NA,NA,NA,NA,NA,NA,NA
100063051,NA,NA,NA,NA,NA,NA,NA
100063052,NA,NA,NA,NA,NA,NA,NA
100063053,NA,NA,NA,NA,NA,NA,NA
100063054,NA,NA,NA,NA,NA,NA,NA
100063055,NA,NA,NA,NA,NA,NA,NA
100063056,NA,NA,NA,NA,NA,NA,NA
100063057,NA,NA,NA,NA,NA,NA,NA
100063058,NA,NA,NA,NA,NA,NA,NA
100063059,NA,NA,NA,NA,NA,NA,NA
100063060,NA,NA,NA,NA,NA,NA,NA
100063061,NA,NA,NA,NA,NA,NA,NA
100063062,NA,NA,NA,NA,NA,NA,NA
100063063,NA,NA,NA,NA,NA,NA,NA
100063064,NA,NA,NA,NA,NA,NA,NA
100063065,NA,NA,NA,NA,NA,NA,NA
100063066,NA,NA,NA,NA,NA,NA,NA
100063067,NA,NA,NA,NA,NA,NA,NA
100063068,NA,NA,NA,NA,NA,NA,NA
100063069,NA,NA,NA,NA,NA,NA,NA
100063070,NA,NA,NA,NA,NA,NA,NA
100063071,NA,NA,NA,NA,NA,NA,NA
100063072,NA,NA,NA,NA,NA,NA,NA
100063073,NA,NA,NA,NA,NA,NA,NA
100063074,NA,NA,NA,NA,NA,NA,NA
100063075,NA,NA,NA,NA,NA,NA,NA
100063076,NA,NA,NA,NA,NA,NA,NA
100063077,NA,NA,NA,NA,NA,NA,NA
100063078,NA,NA,NA,NA,NA,NA,NA
100063079,NA,NA,NA,NA,NA,NA,NA
100063080,NA,NA,NA,NA,NA,NA,NA
100063081,NA,NA,NA,NA,NA,NA,NA
100063082,NA,NA,NA,NA,NA,NA,NA
100063083,NA,NA,NA,NA,NA,NA,NA
100063084,NA,NA,NA,NA,NA,NA,NA
100063085,NA,NA,NA,NA,NA,NA,NA
100063086,NA,NA,NA,NA,NA,NA,NA
100063087,NA,NA,NA,NA,NA,NA,NA
100063088,NA,NA,NA,NA,NA,NA,NA
100063089,NA,NA,NA,NA,NA,NA,NA
100063090,NA,NA,NA,NA,NA,NA,NA
100063091,NA,NA,NA,NA,NA,NA,NA
100063092,NA,NA,NA,NA,NA,NA,NA
100063093,NA,NA,NA,NA,NA,NA,NA
100063094,NA,NA,NA,NA,NA,NA,NA
100063095,NA,NA,NA,NA,NA,NA,NA
100063096,NA,NA,NA,NA,NA,NA,NA
100064001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100065001,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100065002,TRUE,FALSE,FALSE,FALSE,FALSE,male,2-3 weeks
100065003,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100065004,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100065005,FALSE,TRUE,FALSE,FALSE,FALSE,female,3-7 days
100065006,FALSE,FALSE,FALSE,FALSE,FALSE,female,3-7 days
100065007,FALSE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100066001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100067001,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100067002,TRUE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100067003,TRUE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100067004,TRUE,FALSE,FALSE,FALSE,FALSE,male,1 month
100067005,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100068001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100068002,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100068003,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100069001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100069002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100069003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100069004,FALSE,FALSE,FALSE,FALSE,TRUE,female,3-7 days
100069005,TRUE,FALSE,FALSE,FALSE,FALSE,male,3-7 days
100070001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100070002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100070003,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100070004,FALSE,FALSE,FALSE,FALSE,FALSE,female,2-3 weeks
100071001,FALSE,FALSE,FALSE,FALSE,FALSE,female,1-2 days
100071002,FALSE,TRUE,FALSE,FALSE,FALSE,NA,1 month
100071003,FALSE,FALSE,FALSE,FALSE,FALSE,NA,2-3 weeks
100071004,NA,NA,NA,NA,NA,NA,NA
100071005,NA,NA,NA,NA,NA,NA,NA
100071006,NA,NA,NA,NA,NA,NA,NA
100071007,NA,NA,NA,NA,NA,NA,NA
100071008,NA,NA,NA,NA,NA,NA,NA
100071009,NA,NA,NA,NA,NA,NA,NA
100071010,NA,NA,NA,NA,NA,NA,NA
100071011,NA,NA,NA,NA,NA,NA,NA
100071012,NA,NA,NA,NA,NA,NA,NA
100071013,NA,NA,NA,NA,NA,NA,NA
100071014,NA,NA,NA,NA,NA,NA,NA
100071015,NA,NA,NA,NA,NA,NA,NA
100071016,NA,NA,NA,NA,NA,NA,NA
100071017,NA,NA,NA,NA,NA,NA,NA
100071018,NA,NA,NA,NA,NA,NA,NA
100071019,NA,NA,NA,NA,NA,NA,NA
100071020,NA,NA,NA,NA,NA,NA,NA
100071021,NA,NA,NA,NA,NA,NA,NA
100071022,NA,NA,NA,NA,NA,NA,NA
100071023,NA,NA,NA,NA,NA,NA,NA
100071024,NA,NA,NA,NA,NA,NA,NA
100071025,NA,NA,NA,NA,NA,NA,NA
100071026,NA,NA,NA,NA,NA,NA,NA
100071027,NA,NA,NA,NA,NA,NA,NA
100071028,NA,NA,NA,NA,NA,NA,NA
100071029,NA,NA,NA,NA,NA,NA,NA
100071030,NA,NA,NA,NA,NA,NA,NA
100071031,NA,NA,NA,NA,NA,NA,NA
100071032,NA,NA,NA,NA,NA,NA,NA
100071033,NA,NA,NA,NA,NA,NA,NA
100071034,NA,NA,NA,NA,NA,NA,NA
100071035,NA,NA,NA,NA,NA,NA,NA
100071036,NA,NA,NA,NA,NA,NA,NA
100071037,NA,NA,NA,NA,NA,NA,NA
100071038,NA,NA,NA,NA,NA,NA,NA
100071039,NA,NA,NA,NA,NA,NA,NA
100071040,NA,NA,NA,NA,NA,NA,NA
100071041,NA,NA,NA,NA,NA,NA,NA
100071042,NA,NA,NA,NA,NA,NA,NA
100071043,NA,NA,NA,NA,NA,NA,NA
100071044,NA,NA,NA,NA,NA,NA,NA
100071045,NA,NA,NA,NA,NA,NA,NA
100071046,NA,NA,NA,NA,NA,NA,NA
100071047,NA,NA,NA,NA,NA,NA,NA
100071048,NA,NA,NA,NA,NA,NA,NA
100071049,NA,NA,NA,NA,NA,NA,NA
100071050,NA,NA,NA,NA,NA,NA,NA
100071051,NA,NA,NA,NA,NA,NA,NA
100071052,NA,NA,NA,NA,NA,NA,NA
100071053,NA,NA,NA,NA,NA,NA,NA
100071054,NA,NA,NA,NA,NA,NA,NA
100071055,NA,NA,NA,NA,NA,NA,NA
100071056,NA,NA,NA,NA,NA,NA,NA
100071057,NA,NA,NA,NA,NA,NA,NA
100071058,NA,NA,NA,NA,NA,NA,NA
100071059,NA,NA,NA,NA,NA,NA,NA
100071060,NA,NA,NA,NA,NA,NA,NA
100071061,NA,NA,NA,NA,NA,NA,NA
100071062,NA,NA,NA,NA,NA,NA,NA
100071063,NA,NA,NA,NA,NA,NA,NA
100071064,NA,NA,NA,NA,NA,NA,NA
100071065,NA,NA,NA,NA,NA,NA,NA
100071066,NA,NA,NA,NA,NA,NA,NA
100071067,NA,NA,NA,NA,NA,NA,NA
100071068,NA,NA,NA,NA,NA,NA,NA
100071069,NA,NA,NA,NA,NA,NA,NA
100071070,NA,NA,NA,NA,NA,NA,NA
100074001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100075001,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
100075002,FALSE,FALSE,FALSE,FALSE,FALSE,male,1-2 days
