"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",7,"F"
2,"Mo08HH2",8,"M"
3,"Mo08HH3",4,"F"
4,"Mo08HH4",2,"M"
5,"Mo08HH5",3,"M"
6,"Mo08HH6",9,"M"
7,"Mo08HH7",3,"M"
8,"Mo08HH8",7,"M"
9,"Mo08HH9",2,"M"
10,"Mo08HH10",2,"F"
11,"Mo08HH11",2,"M"
12,"Mo08HH12",4,"F"
13,"Mo08HH13",9,"M"
14,"Mo08HH14",2,"M"
15,"Mo08HH15",3,"F"
16,"Mo08HH16",8,"M"
17,"Mo08HH17",10,"M"
18,"Mo08HH18",4,"F"
19,"Mo08HH19",4,"M"
20,"Mo08HH20",3,"M"
21,"Mo08HH21",3,"F"
22,"Mo08HH22",1,"M"
23,"Mo08HH23",5,"F"
24,"Mo08HH24",5,"M"
25,"Mo08HH25",7,"M"
26,"Mo08HH26",9,"M"
27,"Mo08HH27",10,"F"
28,"Mo08HH28",5,"F"
29,"Mo08HH29",8,"M"
30,"Mo08HH30",6,"M"
31,"Mo08HH31",1,"F"
32,"Mo08HH32",2,"M"
33,"Mo08HH33",11,"M"
34,"Mo08HH34",4,"M"
35,"Mo08HH35",4,"F"
36,"Mo08HH36",11,"M"
37,"Mo08HH37",16,"M"
38,"Mo08HH38",8,"F"
39,"Mo08HH39",15,"M"
40,"Mo08HH40",5,"F"
41,"Mo08HH41",6,"M"
42,"Mo08HH42",12,"F"
43,"Mo08HH43",10,"M"
44,"Mo08HH44",12,"F"
45,"Mo08HH45",14,"M"
46,"Mo08HH46",14,"F"
47,"Mo08HH47",12,"F"
48,"Mo08HH48",14,"M"
49,"Mo08HH49",14,"M"
50,"Mo08HH50",8,"M"
51,"Mo08HH51",7,"M"
52,"Mo08HH52",14,"F"
53,"Mo08HH53",6,"M"
54,"Mo08HH54",13,"F"
55,"Mo08HH55",13,"M"
56,"Mo08HH56",13,"F"
57,"Mo08HH57",6,"F"
58,"Mo08HH58",16,"F"
59,"Mo08HH59",12,"M"
60,"Mo08HH60",12,"M"
61,"Mo08HH61",15,"F"
62,"Mo08HH62",15,"M"
63,"Mo08HH63",12,"M"
64,"Mo08HH64",12,"F"
65,"Mo08HH65",13,"M"
66,"Mo08HH66",13,"F"
67,"Mo08HH67",14,"F"
68,"Mo08HH68",14,"F"
69,"Mo08HH69",14,"M"
70,"Mo08HH70",12,"F"
71,"Mo08HH71",12,"F"
72,"Mo08HH72",16,"F"
73,"Mo08HH73",7,"F"
74,"Mo08HH74",17,"M"
75,"Mo08HH75",15,"M"
76,"Mo08HH76",6,"F"
77,"Mo08HH77",13,"F"
78,"Mo08HH78",11,"F"
79,"Mo08HH79",13,"M"
80,"Mo08HH80",13,"M"
81,"Mo08HH81",11,"M"
82,"Mo08HH82",15,"M"
83,"Mo08HH83",9,"M"
84,"Mo08HH84",13,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",16,"F"
87,"Mo08HH87",9,"M"
88,"Mo08HH88",15,"M"
89,"Mo08HH89",16,"M"
90,"Mo08HH90",14,"F"
91,"Mo08HH91",14,"M"
92,"Mo08HH92",9,"M"
93,"Mo08HH93",5,"F"
94,"Mo08HH94",3,"F"
95,"Mo08HH95",0,"M"
96,"Mo08HH96",7,"F"
97,"Mo08HH97",1,"M"
98,"Mo08HH98",5,"F"
99,"Mo08HH99",0,"F"
100,"Mo08HH100",10,"M"
101,"Mo08HH101",4,"F"
102,"Mo08HH102",3,"M"
103,"Mo08HH103",3,"M"
104,"Mo08HH104",11,"M"
105,"Mo08HH105",11,"M"
106,"Mo08HH106",7,"M"
107,"Mo08HH107",7,"F"
108,"Mo08HH108",1,"M"
109,"Mo08HH109",8,"M"
110,"Mo08HH110",1,"M"
111,"Mo08HH111",1,"F"
112,"Mo08HH112",4,"M"
113,"Mo08HH113",4,"F"
114,"Mo08HH114",11,"F"
115,"Mo08HH115",8,"M"
116,"Mo08HH116",4,"F"
117,"Mo08HH117",8,"F"
118,"Mo08HH118",2,"M"
119,"Mo08HH119",9,"F"
120,"Mo08HH120",10,"F"
121,"Mo08HH121",4,"M"
122,"Mo08HH122",2,"M"
123,"Mo08HH123",2,"M"
124,"Mo08HH124",6,"F"
125,"Mo08HH125",0,"M"
126,"Mo08HH126",4,"M"
127,"Mo08HH127",4,"M"
128,"Mo08HH128",10,"M"
129,"Mo08HH129",9,"F"
130,"Mo08HH130",1,"M"
131,"Mo08HH131",3,"F"
132,"Mo08HH132",6,"M"
133,"Mo08HH133",3,"F"
134,"Mo08HH134",1,"M"
135,"Mo08HH135",4,"M"
136,"Mo08HH136",4,"M"
137,"Mo08HH137",3,"M"
138,"Mo08HH138",7,"F"
139,"Mo08HH139",0,"F"
140,"Mo08HH140",3,"F"
141,"Mo08HH141",8,"M"
142,"Mo08HH142",10,"F"
143,"Mo08HH143",8,"M"
144,"Mo08HH144",8,"F"
145,"Mo08HH145",6,"M"
146,"Mo08HH146",1,"M"
147,"Mo08HH147",9,"F"
148,"Mo08HH148",6,"M"
149,"Mo08HH149",10,"M"
150,"Mo08HH150",6,"F"
151,"Mo08HH151",2,"F"
152,"Mo08HH152",11,"M"
153,"Mo08HH153",2,"F"
154,"Mo08HH154",2,"M"
155,"Mo08HH155",4,"M"
156,"Mo08HH156",9,"F"
157,"Mo08HH157",1,"M"
158,"Mo08HH158",4,"F"
159,"Mo08HH159",3,"M"
160,"Mo08HH160",2,"M"
161,"Mo08HH161",3,"M"
162,"Mo08HH162",11,"F"
163,"Mo08HH163",1,"M"
164,"Mo08HH164",4,"F"
165,"Mo08HH165",2,"M"
166,"Mo08HH166",8,"M"
167,"Mo08HH167",7,"F"
168,"Mo08HH168",9,"M"
169,"Mo08HH169",8,"F"
170,"Mo08HH170",5,"F"
171,"Mo08HH171",3,"M"
172,"Mo08HH172",11,"M"
173,"Mo08HH173",4,"F"
174,"Mo08HH174",11,"F"
175,"Mo08HH175",6,"F"
176,"Mo08HH176",3,"M"
177,"Mo08HH177",9,"M"
178,"Mo08HH178",1,"M"
179,"Mo08HH179",0,"M"
180,"Mo08HH180",8,"M"
181,"Mo08HH181",5,"M"
182,"Mo08HH182",0,"M"
183,"Mo08HH183",8,"F"
184,"Mo08HH184",11,"M"
185,"Mo08HH185",0,"M"
186,"Mo08HH186",4,"M"
187,"Mo08HH187",1,"F"
