"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",11,"F"
2,"Mo08HH2",9,"M"
3,"Mo08HH3",1,"F"
4,"Mo08HH4",3,"M"
5,"Mo08HH5",2,"M"
6,"Mo08HH6",9,"M"
7,"Mo08HH7",2,"M"
8,"Mo08HH8",6,"M"
9,"Mo08HH9",1,"M"
10,"Mo08HH10",2,"F"
11,"Mo08HH11",2,"M"
12,"Mo08HH12",0,"F"
13,"Mo08HH13",10,"M"
14,"Mo08HH14",0,"M"
15,"Mo08HH15",4,"F"
16,"Mo08HH16",9,"M"
17,"Mo08HH17",5,"M"
18,"Mo08HH18",4,"F"
19,"Mo08HH19",2,"M"
20,"Mo08HH20",1,"M"
21,"Mo08HH21",3,"F"
22,"Mo08HH22",3,"M"
23,"Mo08HH23",8,"F"
24,"Mo08HH24",7,"M"
25,"Mo08HH25",5,"M"
26,"Mo08HH26",9,"M"
27,"Mo08HH27",10,"F"
28,"Mo08HH28",8,"F"
29,"Mo08HH29",5,"M"
30,"Mo08HH30",9,"M"
31,"Mo08HH31",2,"F"
32,"Mo08HH32",3,"M"
33,"Mo08HH33",5,"M"
34,"Mo08HH34",4,"M"
35,"Mo08HH35",2,"F"
36,"Mo08HH36",11,"M"
37,"Mo08HH37",13,"M"
38,"Mo08HH38",6,"F"
39,"Mo08HH39",14,"M"
40,"Mo08HH40",7,"F"
41,"Mo08HH41",5,"M"
42,"Mo08HH42",15,"F"
43,"Mo08HH43",7,"M"
44,"Mo08HH44",16,"F"
45,"Mo08HH45",17,"M"
46,"Mo08HH46",17,"F"
47,"Mo08HH47",12,"F"
48,"Mo08HH48",15,"M"
49,"Mo08HH49",12,"M"
50,"Mo08HH50",7,"M"
51,"Mo08HH51",5,"M"
52,"Mo08HH52",15,"F"
53,"Mo08HH53",11,"M"
54,"Mo08HH54",17,"F"
55,"Mo08HH55",17,"M"
56,"Mo08HH56",14,"F"
57,"Mo08HH57",5,"F"
58,"Mo08HH58",13,"F"
59,"Mo08HH59",13,"M"
60,"Mo08HH60",17,"M"
61,"Mo08HH61",15,"F"
62,"Mo08HH62",12,"M"
63,"Mo08HH63",12,"M"
64,"Mo08HH64",17,"F"
65,"Mo08HH65",17,"M"
66,"Mo08HH66",12,"F"
67,"Mo08HH67",15,"F"
68,"Mo08HH68",15,"F"
69,"Mo08HH69",15,"M"
70,"Mo08HH70",16,"F"
71,"Mo08HH71",13,"F"
72,"Mo08HH72",14,"F"
73,"Mo08HH73",10,"F"
74,"Mo08HH74",16,"M"
75,"Mo08HH75",15,"M"
76,"Mo08HH76",6,"F"
77,"Mo08HH77",16,"F"
78,"Mo08HH78",9,"F"
79,"Mo08HH79",17,"M"
80,"Mo08HH80",14,"M"
81,"Mo08HH81",7,"M"
82,"Mo08HH82",13,"M"
83,"Mo08HH83",11,"M"
84,"Mo08HH84",17,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",16,"F"
87,"Mo08HH87",6,"M"
88,"Mo08HH88",17,"M"
89,"Mo08HH89",15,"M"
90,"Mo08HH90",17,"F"
91,"Mo08HH91",16,"M"
92,"Mo08HH92",6,"M"
93,"Mo08HH93",11,"F"
94,"Mo08HH94",0,"F"
95,"Mo08HH95",1,"M"
96,"Mo08HH96",7,"F"
97,"Mo08HH97",2,"M"
98,"Mo08HH98",5,"F"
99,"Mo08HH99",3,"F"
100,"Mo08HH100",9,"M"
101,"Mo08HH101",4,"F"
102,"Mo08HH102",3,"M"
103,"Mo08HH103",1,"M"
104,"Mo08HH104",10,"M"
105,"Mo08HH105",10,"M"
106,"Mo08HH106",9,"M"
107,"Mo08HH107",11,"F"
108,"Mo08HH108",4,"M"
109,"Mo08HH109",8,"M"
110,"Mo08HH110",4,"M"
111,"Mo08HH111",2,"F"
112,"Mo08HH112",2,"M"
113,"Mo08HH113",1,"F"
114,"Mo08HH114",11,"F"
115,"Mo08HH115",11,"M"
116,"Mo08HH116",2,"F"
117,"Mo08HH117",11,"F"
118,"Mo08HH118",2,"M"
119,"Mo08HH119",7,"F"
120,"Mo08HH120",11,"F"
121,"Mo08HH121",4,"M"
122,"Mo08HH122",0,"M"
123,"Mo08HH123",4,"M"
124,"Mo08HH124",11,"F"
125,"Mo08HH125",1,"M"
126,"Mo08HH126",3,"M"
127,"Mo08HH127",0,"M"
128,"Mo08HH128",11,"M"
129,"Mo08HH129",6,"F"
130,"Mo08HH130",1,"M"
131,"Mo08HH131",1,"F"
132,"Mo08HH132",9,"M"
133,"Mo08HH133",2,"F"
134,"Mo08HH134",1,"M"
135,"Mo08HH135",1,"M"
136,"Mo08HH136",2,"M"
137,"Mo08HH137",2,"M"
138,"Mo08HH138",8,"F"
139,"Mo08HH139",3,"F"
140,"Mo08HH140",3,"F"
141,"Mo08HH141",5,"M"
142,"Mo08HH142",9,"F"
143,"Mo08HH143",11,"M"
144,"Mo08HH144",11,"F"
145,"Mo08HH145",9,"M"
146,"Mo08HH146",2,"M"
147,"Mo08HH147",11,"F"
148,"Mo08HH148",9,"M"
149,"Mo08HH149",8,"M"
150,"Mo08HH150",8,"F"
151,"Mo08HH151",1,"F"
152,"Mo08HH152",10,"M"
153,"Mo08HH153",2,"F"
154,"Mo08HH154",3,"M"
155,"Mo08HH155",3,"M"
156,"Mo08HH156",5,"F"
157,"Mo08HH157",0,"M"
158,"Mo08HH158",3,"F"
159,"Mo08HH159",2,"M"
160,"Mo08HH160",2,"M"
161,"Mo08HH161",4,"M"
