"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",10,"F"
2,"Mo08HH2",11,"M"
3,"Mo08HH3",2,"F"
4,"Mo08HH4",4,"M"
5,"Mo08HH5",4,"M"
6,"Mo08HH6",11,"M"
7,"Mo08HH7",4,"M"
8,"Mo08HH8",6,"M"
9,"Mo08HH9",4,"M"
10,"Mo08HH10",0,"F"
11,"Mo08HH11",3,"M"
12,"Mo08HH12",0,"F"
13,"Mo08HH13",9,"M"
14,"Mo08HH14",2,"M"
15,"Mo08HH15",0,"F"
16,"Mo08HH16",10,"M"
17,"Mo08HH17",11,"M"
18,"Mo08HH18",3,"F"
19,"Mo08HH19",4,"M"
20,"Mo08HH20",1,"M"
21,"Mo08HH21",4,"F"
22,"Mo08HH22",4,"M"
23,"Mo08HH23",7,"F"
24,"Mo08HH24",8,"M"
25,"Mo08HH25",7,"M"
26,"Mo08HH26",6,"M"
27,"Mo08HH27",7,"F"
28,"Mo08HH28",10,"F"
29,"Mo08HH29",5,"M"
30,"Mo08HH30",10,"M"
31,"Mo08HH31",3,"F"
32,"Mo08HH32",2,"M"
33,"Mo08HH33",9,"M"
34,"Mo08HH34",3,"M"
35,"Mo08HH35",1,"F"
36,"Mo08HH36",6,"M"
37,"Mo08HH37",17,"M"
38,"Mo08HH38",9,"F"
39,"Mo08HH39",12,"M"
40,"Mo08HH40",10,"F"
41,"Mo08HH41",10,"M"
42,"Mo08HH42",14,"F"
43,"Mo08HH43",11,"M"
44,"Mo08HH44",14,"F"
45,"Mo08HH45",12,"M"
46,"Mo08HH46",14,"F"
47,"Mo08HH47",12,"F"
48,"Mo08HH48",17,"M"
49,"Mo08HH49",17,"M"
50,"Mo08HH50",8,"M"
51,"Mo08HH51",5,"M"
52,"Mo08HH52",17,"F"
53,"Mo08HH53",11,"M"
54,"Mo08HH54",16,"F"
55,"Mo08HH55",13,"M"
56,"Mo08HH56",15,"F"
57,"Mo08HH57",6,"F"
58,"Mo08HH58",14,"F"
59,"Mo08HH59",12,"M"
60,"Mo08HH60",16,"M"
61,"Mo08HH61",16,"F"
62,"Mo08HH62",15,"M"
63,"Mo08HH63",17,"M"
64,"Mo08HH64",17,"F"
65,"Mo08HH65",15,"M"
66,"Mo08HH66",15,"F"
67,"Mo08HH67",13,"F"
68,"Mo08HH68",12,"F"
69,"Mo08HH69",16,"M"
70,"Mo08HH70",12,"F"
71,"Mo08HH71",16,"F"
72,"Mo08HH72",14,"F"
73,"Mo08HH73",9,"F"
74,"Mo08HH74",17,"M"
75,"Mo08HH75",13,"M"
76,"Mo08HH76",8,"F"
77,"Mo08HH77",15,"F"
78,"Mo08HH78",6,"F"
79,"Mo08HH79",12,"M"
80,"Mo08HH80",17,"M"
81,"Mo08HH81",11,"M"
82,"Mo08HH82",14,"M"
83,"Mo08HH83",9,"M"
84,"Mo08HH84",17,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",14,"F"
87,"Mo08HH87",6,"M"
88,"Mo08HH88",12,"M"
89,"Mo08HH89",17,"M"
90,"Mo08HH90",13,"F"
91,"Mo08HH91",16,"M"
92,"Mo08HH92",10,"M"
93,"Mo08HH93",9,"F"
94,"Mo08HH94",4,"F"
95,"Mo08HH95",3,"M"
96,"Mo08HH96",8,"F"
97,"Mo08HH97",4,"M"
98,"Mo08HH98",10,"F"
99,"Mo08HH99",1,"F"
100,"Mo08HH100",7,"M"
101,"Mo08HH101",1,"F"
102,"Mo08HH102",4,"M"
103,"Mo08HH103",3,"M"
104,"Mo08HH104",9,"M"
105,"Mo08HH105",11,"M"
106,"Mo08HH106",6,"M"
107,"Mo08HH107",10,"F"
108,"Mo08HH108",3,"M"
109,"Mo08HH109",8,"M"
110,"Mo08HH110",2,"M"
111,"Mo08HH111",3,"F"
112,"Mo08HH112",2,"M"
113,"Mo08HH113",3,"F"
114,"Mo08HH114",9,"F"
115,"Mo08HH115",6,"M"
116,"Mo08HH116",2,"F"
117,"Mo08HH117",8,"F"
118,"Mo08HH118",2,"M"
119,"Mo08HH119",7,"F"
120,"Mo08HH120",7,"F"
121,"Mo08HH121",1,"M"
122,"Mo08HH122",2,"M"
123,"Mo08HH123",3,"M"
124,"Mo08HH124",10,"F"
125,"Mo08HH125",2,"M"
126,"Mo08HH126",3,"M"
127,"Mo08HH127",3,"M"
128,"Mo08HH128",6,"M"
129,"Mo08HH129",10,"F"
130,"Mo08HH130",3,"M"
131,"Mo08HH131",0,"F"
132,"Mo08HH132",8,"M"
133,"Mo08HH133",0,"F"
134,"Mo08HH134",1,"M"
135,"Mo08HH135",3,"M"
136,"Mo08HH136",4,"M"
137,"Mo08HH137",2,"M"
138,"Mo08HH138",6,"F"
139,"Mo08HH139",1,"F"
140,"Mo08HH140",3,"F"
141,"Mo08HH141",8,"M"
142,"Mo08HH142",5,"F"
143,"Mo08HH143",5,"M"
144,"Mo08HH144",6,"F"
145,"Mo08HH145",11,"M"
146,"Mo08HH146",3,"M"
147,"Mo08HH147",11,"F"
148,"Mo08HH148",9,"M"
149,"Mo08HH149",8,"M"
150,"Mo08HH150",10,"F"
151,"Mo08HH151",2,"F"
152,"Mo08HH152",11,"M"
153,"Mo08HH153",1,"F"
154,"Mo08HH154",2,"M"
155,"Mo08HH155",2,"M"
