part_id,cont_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,frequency_multi,phys_contact,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,duration_multi
11157508,111575010,NA,45,54,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11157508,111575011,NA,12,15,M,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4
11157508,111575012,NA,5,11,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575013,NA,70,74,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5
11157508,111575014,NA,45,54,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5
11157508,111575015,NA,55,64,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4
11157508,111575016,NA,45,54,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4
11157508,111575017,NA,55,64,M,5,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4
11157508,111575018,NA,35,44,F,2,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3
11157508,111575019,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575020,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575021,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575022,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575023,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575024,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575025,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575026,NA,18,64,NA,NA,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11157508,111575027,NA,18,64,NA,NA,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
11157508,111575028,NA,18,64,NA,NA,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
11157708,111577009,NA,20,24,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
11157808,111578004,NA,55,64,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159008,111590008,NA,45,54,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159008,111590009,NA,45,54,M,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159408,111594015,NA,45,54,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159408,111594016,NA,45,54,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159608,111596005,NA,35,44,M,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159808,111598016,NA,25,34,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159908,111599012,NA,55,64,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11159908,111599013,NA,25,34,M,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
11159908,111599014,NA,85,120,M,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
11159908,111599015,NA,85,120,F,1,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3
11159908,111599016,NA,20,24,F,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2
11160008,111600004,NA,55,64,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11160008,111600005,NA,55,64,M,1,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11160408,111604007,NA,25,34,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11160408,111604008,NA,5,11,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11160408,111604009,NA,35,44,F,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5
11160908,111609014,NA,35,44,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11160908,111609015,NA,20,24,M,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6
11160908,111609016,NA,35,44,M,5,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3
11161008,111610005,NA,25,34,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611017,NA,35,44,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611018,NA,5,11,M,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611019,NA,1,4,F,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611020,NA,45,54,M,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611021,NA,45,54,M,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611022,NA,35,44,M,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6
11161108,111611023,NA,45,54,M,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6
