part_id,cnt_age_exact,cnt_age_est_min,cnt_age_est_max,cnt_gender,cnt_home,cnt_work,cnt_school,cnt_transport,cnt_leisure,cnt_otherplace,frequency_multi,phys_contact,duration_multi,cont_id
2081,10.0,10.0,10.0,NA,True,False,False,False,False,False,NA,2.0,4.0,2081_outbreak_2
2081,21.0,21.0,21.0,NA,True,False,False,False,False,False,NA,2.0,4.0,2081_outbreak_3
2082,NA,60.0,70.0,NA,True,False,False,False,False,False,NA,2.0,5.0,2082_outbreak_1
2082,NA,60.0,70.0,NA,True,False,False,False,False,False,NA,2.0,5.0,2082_outbreak_2
2084,NA,65.0,70.0,NA,True,False,False,False,False,False,NA,1.0,3.0,2084_outbreak_1
2085,8.0,8.0,8.0,NA,True,False,False,False,False,False,NA,1.0,4.0,2085_outbreak_1
2086,50.0,50.0,50.0,NA,True,False,False,False,False,False,NA,1.0,4.0,2086_outbreak_1
2087,NA,60.0,70.0,NA,True,False,False,False,False,False,NA,2.0,3.0,2087_outbreak_1
2087,NA,60.0,70.0,NA,True,False,False,False,False,False,NA,2.0,3.0,2087_outbreak_2
2088,70.0,70.0,70.0,NA,NA,NA,False,NA,NA,NA,NA,2.0,NA,2088_outbreak_1
2088,70.0,70.0,70.0,NA,NA,NA,False,NA,NA,NA,NA,2.0,NA,2088_outbreak_2
2088,17.0,17.0,17.0,NA,NA,NA,False,NA,NA,NA,NA,2.0,NA,2088_outbreak_3
2088,45.0,45.0,45.0,NA,True,False,False,False,False,False,NA,1.0,1.0,2088_outbreak_4
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_5
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_6
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_7
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_8
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_9
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_10
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_11
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_12
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_13
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_14
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_15
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_16
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_17
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_18
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_19
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_20
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_21
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_22
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_23
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_24
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_25
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_26
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_27
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_28
2088,NA,0.0,90.0,NA,NA,NA,False,NA,NA,NA,NA,NA,NA,2088_outbreak_29
