"[0,5)"	"[5,10)"	"[10,15)"	"[15,20)"	"[20,25)"	"[25,30)"	"[30,35)"	"[35,40)"	"[40,45)"	"[45,50)"	"[50,55)"	"[55,60)"	"[60,65)"	"[65,70)"	"70+"
"[0,5)"	0.000954493503770223	0.000486736902589641	0.000393017858095005	0.00270463460368236	0.0019035250777876	0.00319717551487194	0.00425619507374602	0.00249509009468256	0.00418880500788875	0.00245530516826908	0.00198585397072349	0.0012925985280457	0.00123354722739899	0.000945454941121259	0.000161928974994458
"[5,10)"	0.000486736902589641	0.000582099339601649	0.000563044206622112	0.00238130257075856	0.00185754018051656	0.00317408062981163	0.00469724720340102	0.00350017056979437	0.00406429334063749	0.00242088918028766	0.00340930542667793	0.00187218228900965	0.00175713145525499	0.00102543347977339	0.000233348088577486
"[10,15)"	0.000393017858095005	0.000563044206622112	0.000602639036541415	0.00210699123454358	0.00299486287053665	0.00416768993878177	0.00512640013726222	0.0037806733084793	0.00492338452166921	0.00308346862784643	0.00490345135608387	0.00225971952183685	0.00243554337429092	0.000645878958711271	0.00046556690593522
"[15,20)"	0.00270463460368236	0.00238130257075856	0.00210699123454358	0.00415364406991765	0.00515643984764519	0.00590341976132836	0.00609879773712099	0.00516994040447204	0.00512484292790782	0.00419472215264919	0.00434654135499703	0.0039096968138901	0.00306465051550925	0.00165784635795196	0.00128269122097779
"[20,25)"	0.0019035250777876	0.00185754018051656	0.00299486287053665	0.0051564398476452	0.0100066930352372	0.00740628032334629	0.00761646427869903	0.00668153113037194	0.00642020810120509	0.00633245594384641	0.0066335241565516	0.00531263578119588	0.00377183502222218	0.00292530340425355	0.00199377269881707
"[25,30)"	0.00319717551487194	0.00317408062981163	0.00416768993878177	0.00590341976132836	0.00740628032334629	0.00715338511384867	0.00929915656084214	0.00839628224246699	0.00692175819946379	0.00789456610579722	0.00522655130983009	0.00646636982839915	0.00320564755962366	0.00320168394833574	0.00215811120495264
"[30,35)"	0.00425619507374602	0.00469724720340102	0.00512640013726222	0.00609879773712099	0.00761646427869903	0.00929915656084214	0.0107351442779659	0.0101688893554872	0.00752237272674726	0.00826488671654583	0.00808177666998613	0.00691718370293601	0.00508863891113117	0.00503945077546944	0.00299055091767866
"[35,40)"	0.00249509009468256	0.00350017056979437	0.0037806733084793	0.00516994040447204	0.00668153113037194	0.00839628224246699	0.0101688893554872	0.00785344576377083	0.00883906433043693	0.00897717186838646	0.00737233996496076	0.00718966481434537	0.00536926822252062	0.00361860913255443	0.00283050420668034
"[40,45)"	0.00418880500788875	0.00406429334063749	0.00492338452166921	0.00512484292790782	0.00642020810120509	0.00692175819946379	0.00752237272674726	0.00883906433043693	0.00939171559141367	0.00967223975715634	0.00781204903812173	0.00760987388308249	0.00475141238349418	0.00544438683528331	0.00320033635228514
"[45,50)"	0.00245530516826908	0.00242088918028766	0.00308346862784643	0.00419472215264919	0.00633245594384641	0.00789456610579722	0.00826488671654583	0.00897717186838646	0.00967223975715634	0.00962441289927018	0.00929951631000099	0.00881869155399605	0.00622595100866607	0.00424956165682402	0.00392178685707148
"[50,55)"	0.00198585397072349	0.00340930542667793	0.00490345135608387	0.00434654135499703	0.0066335241565516	0.00522655130983009	0.00808177666998613	0.00737233996496076	0.00781204903812173	0.00929951631000099	0.00800101884573423	0.00695407091465881	0.00566632831748232	0.00404886765676904	0.00260746823185861
"[55,60)"	0.0012925985280457	0.00187218228900965	0.00225971952183685	0.0039096968138901	0.00531263578119588	0.00646636982839916	0.00691718370293601	0.00718966481434537	0.0076098738830825	0.00881869155399605	0.00695407091465881	0.00723773474131709	0.00518829119011785	0.00489523411512227	0.0025521365094029
"[60,65)"	0.00123354722739899	0.00175713145525499	0.00243554337429092	0.00306465051550925	0.00377183502222218	0.00320564755962366	0.00508863891113117	0.00536926822252062	0.00475141238349418	0.00622595100866607	0.00566632831748232	0.00518829119011785	0.00343351134855234	0.00369798710079645	0.00150432037997271
"[65,70)"	0.000945454941121259	0.00102543347977339	0.000645878958711271	0.00165784635795196	0.00292530340425355	0.00320168394833574	0.00503945077546944	0.00361860913255443	0.00544438683528331	0.00424956165682402	0.00404886765676904	0.00489523411512227	0.00369798710079645	0.00329971536076243	0.0022311828763577
"70+"	0.000161928974994458	0.000233348088577486	0.00046556690593522	0.00128269122097779	0.00199377269881707	0.00215811120495264	0.00299055091767866	0.00283050420668034	0.00320033635228514	0.00392178685707148	0.00260746823185861	0.0025521365094029	0.00150432037997271	0.00223118287635769	0.00107982615218798
