"[0,5)"	"[5,10)"	"[10,15)"	"[15,20)"	"[20,25)"	"[25,30)"	"[30,35)"	"[35,40)"	"[40,45)"	"[45,50)"	"[50,55)"	"[55,60)"	"[60,65)"	"[65,70)"	"70+"
"[0,5)"	0.0284311223477143	0.0514705637034012	0.047789299253206	0.0263245525403846	0.00193604951850593	0.00174039412055819	0.00148389196576214	0.00149297377168214	0.00167708020634154	0.00124384819128946	0.00147116285884878	0.00124446804280121	0.0016638193213537	0.000190022596727327	0.000214984554703305
"[5,10)"	0.0514705637034012	0.0822222752676233	0.0803932022993479	0.0443447925191208	0.00251704596275236	0.00238582765488487	0.00216922396488961	0.00242449434152553	0.00195558232354112	0.00185652365614107	0.00192477670869244	0.00203799871875658	0.00192179112287919	0.000402039421875398	0.000403707926098069
"[10,15)"	0.047789299253206	0.0803932022993479	0.077353959763028	0.0428397344747177	0.00274769270292188	0.00271281160853831	0.00229130398787307	0.0026014639921514	0.00239774234205371	0.00210113276250027	0.0020869006168192	0.00229325897342505	0.00237814253889574	0.000499036807289703	0.000528613667272439
"[15,20)"	0.0263245525403846	0.0443447925191208	0.0428397344747177	0.0237547970912344	0.00210717409356806	0.00222939360925294	0.00169738803890984	0.00189349467946864	0.00183109070371686	0.00166559811491558	0.00171909756157631	0.00173105639747947	0.00183661776135907	0.000514007572936635	0.000498778645554586
"[20,25)"	0.00193604951850593	0.00251704596275236	0.00274769270292188	0.00210717409356806	0.0011134865478102	0.00116913343195906	0.000853327236806952	0.000928168495789529	0.000725302037614217	0.000715057697358666	0.000626718164317047	0.000747282012981655	0.000799559682568208	0.000460853038220129	0.000495195469214961
"[25,30)"	0.00174039412055819	0.00238582765488487	0.00271281160853831	0.00222939360925294	0.00116913343195906	0.00136915428422637	0.000822770514437727	0.000969466126289784	0.000857643337029351	0.000739195063355947	0.000725521726218317	0.00083198182457842	0.000903159567912427	0.000495385386286942	0.000493245998435027
"[30,35)"	0.00148389196576214	0.00216922396488961	0.00229130398787307	0.00169738803890984	0.000853327236806952	0.000822770514437727	0.000417149361859071	0.00038049203865691	0.000338962079868772	0.000324084382450741	0.000314829099229536	0.000273090878797857	0.000295645209548214	0.000169431888423407	0.000223234652963644
"[35,40)"	0.00149297377168214	0.00242449434152553	0.0026014639921514	0.00189349467946864	0.000928168495789529	0.000969466126289784	0.00038049203865691	0.000495552224715708	0.000409011484852705	0.000358614059836508	0.000287550779399175	0.000326012904681485	0.000281567740838405	0.00026381682121638	0.000271055301352437
"[40,45)"	0.00167708020634154	0.00195558232354112	0.00239774234205371	0.00183109070371686	0.000725302037614217	0.000857643337029351	0.000338962079868772	0.000409011484852705	0.000380610306365617	0.000292408140235632	0.000272887698802208	0.000245047212871712	0.000260671867361707	0.000172398262254768	0.000187025187121408
"[45,50)"	0.00124384819128946	0.00185652365614107	0.00210113276250027	0.00166559811491558	0.000715057697358666	0.000739195063355947	0.000324084382450741	0.000358614059836508	0.000292408140235632	0.000286549980943939	0.00030039592176528	0.000254124870225108	0.000254831226581669	0.000151221317923674	0.000163176240876418
"[50,55)"	0.00147116285884878	0.00192477670869244	0.0020869006168192	0.00171909756157631	0.000626718164317047	0.000725521726218317	0.000314829099229536	0.000287550779399175	0.000272887698802208	0.00030039592176528	0.000247481041781476	0.000234195993036963	0.000237419256086114	0.00013786601779946	0.000174083342092728
"[55,60)"	0.00124446804280121	0.00203799871875658	0.00229325897342505	0.00173105639747947	0.000747282012981655	0.00083198182457842	0.000273090878797857	0.000326012904681485	0.000245047212871712	0.000254124870225108	0.000234195993036963	0.000214132889271402	0.000194741941130007	0.000191669137014991	0.000199812371812096
"[60,65)"	0.0016638193213537	0.00192179112287919	0.00237814253889574	0.00183661776135907	0.000799559682568208	0.000903159567912427	0.000295645209548214	0.000281567740838405	0.000260671867361707	0.000254831226581669	0.000237419256086114	0.000194741941130007	0.000188438653625764	0.000229300590098516	0.000265683511922593
"[65,70)"	0.000190022596727327	0.000402039421875398	0.000499036807289703	0.000514007572936635	0.000460853038220129	0.000495385386286942	0.000169431888423407	0.00026381682121638	0.000172398262254768	0.000151221317923674	0.00013786601779946	0.000191669137014991	0.000229300590098516	0.000255274375721185	0.000262522365501835
"70+"	0.000214984554703305	0.000403707926098069	0.000528613667272439	0.000498778645554586	0.000495195469214961	0.000493245998435027	0.000223234652963644	0.000271055301352437	0.000187025187121408	0.000163176240876418	0.000174083342092728	0.000199812371812096	0.000265683511922593	0.000262522365501835	0.000391020813534654
