"[0,5)"	"[5,10)"	"[10,15)"	"[15,20)"	"[20,25)"	"[25,30)"	"[30,35)"	"[35,40)"	"[40,45)"	"[45,50)"	"[50,55)"	"[55,60)"	"[60,65)"	"[65,70)"	"70+"
"[0,5)"	1.62422215690431e-05	5.84097772048982e-05	0.000138044717672856	0.00161005952732769	0.00265494005105203	0.00265777399088996	0.0037416993007114	0.00404801264019438	0.00329986976030282	0.00289959165332553	0.00280995278484793	0.00257444775005868	0.00117969362252311	0.00143373369406978	0.000153823026925479
"[5,10)"	5.84097772048981e-05	0.000120433788687013	0.000314951531767068	0.0020513259728842	0.00313945235604475	0.00315611982687966	0.00454963577411641	0.00488424569037332	0.0041322354905032	0.00375054854488604	0.00377427859843544	0.00313711521120955	0.00154469046071402	0.00184149527704248	0.000175285584074466
"[10,15)"	0.000138044717672856	0.000314951531767068	0.000539889118525666	0.0021328984572173	0.00342503577379656	0.00361190503278452	0.0054570123811116	0.00541560090747382	0.00452838970145211	0.00403618815726112	0.00435537415198386	0.00373796837306028	0.00171412938917666	0.00184496601386057	0.000358030460526253
"[15,20)"	0.00161005952732769	0.0020513259728842	0.0021328984572173	0.00365005602893267	0.00442811417729626	0.0052120270677384	0.00573558115335217	0.00574058840638949	0.00538783839087749	0.00474604129575576	0.00495619087120798	0.00476836790295899	0.00328769976849722	0.00300575923823467	0.00156369871457879
"[20,25)"	0.00265494005105203	0.00313945235604475	0.00342503577379656	0.00442811417729626	0.00615423560036006	0.00648940859181351	0.0064787079645657	0.00659361158400592	0.00642984230302034	0.00632077167115272	0.00663234597433917	0.00713234986058744	0.00525588905512393	0.0045870839717058	0.00360101896180271
"[25,30)"	0.00265777399088996	0.00315611982687966	0.00361190503278452	0.0052120270677384	0.00648940859181351	0.00703329421357841	0.00729408234052008	0.00708032902489387	0.0069838128629271	0.00664023798154863	0.00695331627351447	0.00751086118218665	0.00604186439818089	0.00481946811235955	0.00361558582165177
"[30,35)"	0.0037416993007114	0.00454963577411641	0.0054570123811116	0.00573558115335217	0.0064787079645657	0.00729408234052008	0.007306050821374	0.00720039454695585	0.00664122626983548	0.00664397337070908	0.00713491748218149	0.00738508864811457	0.00578634583979789	0.0049410491387067	0.00324186599092708
"[35,40)"	0.00404801264019438	0.00488424569037332	0.00541560090747382	0.00574058840638949	0.00659361158400592	0.00708032902489387	0.00720039454695585	0.00706147169326175	0.0066656439773654	0.00669725934636593	0.00697156863095945	0.00715147273874067	0.00562794140894269	0.00448478686281948	0.00349738045819258
"[40,45)"	0.00329986976030282	0.0041322354905032	0.00452838970145211	0.00538783839087749	0.00642984230302034	0.0069838128629271	0.00664122626983548	0.0066656439773654	0.0063374614064516	0.00650559006199133	0.00689500499188433	0.00689489839110789	0.00510758095577273	0.00452378746261808	0.00336771955770952
"[45,50)"	0.00289959165332553	0.00375054854488604	0.00403618815726111	0.00474604129575576	0.00632077167115272	0.00664023798154863	0.00664397337070908	0.00669725934636593	0.00650559006199133	0.00620865047946044	0.00675341544957581	0.00686180576382515	0.00538781540455958	0.00436119796722961	0.00333623122288991
"[50,55)"	0.00280995278484793	0.00377427859843544	0.00435537415198386	0.00495619087120798	0.00663234597433917	0.00695331627351447	0.00713491748218149	0.00697156863095945	0.00689500499188433	0.00675341544957581	0.00713933338194218	0.00721620351084082	0.0058615643638376	0.00507742219988001	0.00378000338543298
"[55,60)"	0.00257444775005868	0.00313711521120956	0.00373796837306028	0.00476836790295899	0.00713234986058744	0.00751086118218665	0.00738508864811457	0.00715147273874067	0.00689489839110789	0.00686180576382515	0.00721620351084082	0.0074329031241065	0.00552551116605982	0.00495689657509971	0.00329715214928551
"[60,65)"	0.00117969362252311	0.00154469046071402	0.00171412938917666	0.00328769976849722	0.00525588905512393	0.00604186439818089	0.00578634583979789	0.00562794140894269	0.00510758095577273	0.00538781540455958	0.0058615643638376	0.00552551116605982	0.00370816502048546	0.00410193821909215	0.00223933874961885
"[65,70)"	0.00143373369406978	0.00184149527704248	0.00184496601386057	0.00300575923823467	0.0045870839717058	0.00481946811235955	0.0049410491387067	0.00448478686281948	0.00452378746261808	0.00436119796722961	0.00507742219988001	0.0049568965750997	0.00410193821909215	0.00389059515148452	0.00255495418539359
"70+"	0.000153823026925479	0.000175285584074466	0.000358030460526253	0.00156369871457879	0.00360101896180271	0.00361558582165177	0.00324186599092708	0.00349738045819258	0.00336771955770952	0.00333623122288991	0.00378000338543298	0.00329715214928551	0.00223933874961885	0.00255495418539359	0.000804472384083559
