"[0,5)"	"[5,10)"	"[10,15)"	"[15,20)"	"[20,25)"	"[25,30)"	"[30,35)"	"[35,40)"	"[40,45)"	"[45,50)"	"[50,55)"	"[55,60)"	"[60,65)"	"[65,70)"	"70+"
"[0,5)"	0.0348673067997198	0.0392446432713093	0.0375009601948203	0.0222317118628658	0.00171885104384502	0.00206931018759454	0.00228858227651698	0.00203296003091174	0.00206115530904121	0.001372662225472	0.00124535822659404	0.000918460889065491	0.00101932630355472	0.000227180944040405	0.000137768749398258
"[5,10)"	0.0392446432713093	0.0982518440705816	0.0816361679876672	0.0373985909211306	0.00183017222779134	0.00270592017497057	0.00293880784565263	0.00358265132931492	0.00343718952415629	0.00249389187960632	0.00229352931242017	0.00198192782240519	0.00153305534639292	0.000410574386856366	0.000281544652752902
"[10,15)"	0.0375009601948203	0.0816361679876672	0.0899245542038715	0.0520958722586325	0.00244881793470575	0.00257279877591832	0.0026322968266239	0.00336638356283663	0.00334930660506336	0.00275507580959048	0.00256276674534387	0.00239652944579998	0.00229240893175639	0.000349261575895799	0.000337808592399286
"[15,20)"	0.0222317118628658	0.0373985909211306	0.0520958722586325	0.0329359087856348	0.00214541110555103	0.00235291910378879	0.00164529713604574	0.00202748864986356	0.00207351996332577	0.00180411595799076	0.00188943196406855	0.00178829896187004	0.00143461749839486	0.000555719966358898	0.000530794807369546
"[20,25)"	0.00171885104384502	0.00183017222779134	0.00244881793470575	0.00214541110555103	0.00112318707329703	0.000962261484164724	0.000704895916799366	0.000605540483762739	0.000408391500412562	0.000423410625334629	0.000354121980243283	0.00037580060268936	0.000404377109017643	0.000401490727985238	0.000363790621415365
"[25,30)"	0.00206931018759454	0.00270592017497057	0.00257279877591832	0.00235291910378879	0.000962261484164724	0.00100850982098627	0.000754544220118731	0.00086024032519683	0.000596081971552683	0.000598258962196048	0.000400846662933622	0.000499594884344065	0.000482927693606173	0.000225515579058413	0.000295310515939019
"[30,35)"	0.00228858227651698	0.00293880784565263	0.0026322968266239	0.00164529713604574	0.000704895916799366	0.000754544220118731	0.000615702555766296	0.000524181587593245	0.000365247951056819	0.000305846479938635	0.000293251825320784	0.000235854977551807	0.000209424372439622	0.000134201551606085	0.000158068325968017
"[35,40)"	0.00203296003091174	0.00358265132931492	0.00336638356283663	0.00202748864986356	0.000605540483762739	0.00086024032519683	0.000524181587593245	0.000860586765324391	0.000493820097031419	0.000395239041389022	0.00026265257599382	0.000278289991302082	0.000169974018063855	0.000169339333076813	0.000159589496958895
"[40,45)"	0.00206115530904121	0.00343718952415629	0.00334930660506336	0.00207351996332577	0.000408391500412562	0.000596081971552683	0.000365247951056819	0.000493820097031419	0.000501541887775524	0.000394772217013038	0.000323899646532278	0.000211374912132368	0.000188565632606184	0.000112346622444712	0.00012496009644177
"[45,50)"	0.001372662225472	0.00249389187960632	0.00275507580959048	0.00180411595799076	0.000423410625334629	0.000598258962196048	0.000305846479938635	0.000395239041389022	0.000394772217013038	0.00029062377975168	0.000264762659184446	0.000234636660833039	0.000229023529973207	7.42083647648231e-05	0.000122910746574336
"[50,55)"	0.00124535822659404	0.00229352931242017	0.00256276674534387	0.00188943196406855	0.000354121980243283	0.000400846662933622	0.000293251825320784	0.00026265257599382	0.000323899646532278	0.000264762659184446	0.000199172575166296	0.000209442597189503	0.000157506765930469	5.42491493678847e-05	9.17924824685512e-05
"[55,60)"	0.000918460889065491	0.00198192782240519	0.00239652944579998	0.00178829896187004	0.00037580060268936	0.000499594884344065	0.000235854977551807	0.000278289991302082	0.000211374912132368	0.000234636660833039	0.000209442597189503	0.000216665477933506	0.000108084118546014	7.68799652404078e-05	0.000103070382998277
"[60,65)"	0.00101932630355472	0.00153305534639292	0.00229240893175639	0.00143461749839486	0.000404377109017643	0.000482927693606173	0.000209424372439622	0.000169974018063855	0.000188565632606184	0.000229023529973207	0.000157506765930469	0.000108084118546014	8.51921519349612e-05	0.000133809624710772	0.00014832249843056
"[65,70)"	0.000227180944040405	0.000410574386856366	0.000349261575895799	0.000555719966358898	0.000401490727985238	0.000225515579058413	0.000134201551606085	0.000169339333076813	0.000112346622444712	7.42083647648231e-05	5.42491493678847e-05	7.68799652404078e-05	0.000133809624710772	9.09494936020704e-05	0.000150896054748148
"70+"	0.000137768749398258	0.000281544652752902	0.000337808592399286	0.000530794807369546	0.000363790621415365	0.000295310515939019	0.000158068325968017	0.000159589496958895	0.00012496009644177	0.000122910746574336	9.17924824685512e-05	0.000103070382998277	0.00014832249843056	0.000150896054748148	0.000252663907587665
