"[0,5)"	"[5,10)"	"[10,15)"	"[15,20)"	"[20,25)"	"[25,30)"	"[30,35)"	"[35,40)"	"[40,45)"	"[45,50)"	"[50,55)"	"[55,60)"	"[60,65)"	"[65,70)"	"70+"
"[0,5)"	0.0124849776192893	0.00847774258621554	0.00484753391027908	0.00159230310059825	0.00312301855913555	0.00800889317077635	0.0127924095211637	0.0149884115428333	0.00929035855723042	0.0033063561684802	0.0014700536971011	0.00187132541031862	0.00195166940759031	0.00151157510414617	0.000629176141606724
"[5,10)"	0.00847774258621554	0.0132280412197995	0.0111068655891056	0.00482199080372162	0.00190562792655159	0.00313361822859453	0.00636019144196822	0.0123326670030985	0.0122612445190337	0.00860345858114803	0.00439382906543552	0.00185804733265154	0.00148549353409412	0.00131445755192518	0.000855593095139905
"[10,15)"	0.00484753391027908	0.0111068655891056	0.0127092950031989	0.00966297614706927	0.00320574042806398	0.00257501541523828	0.00423163144053103	0.00863478819030544	0.0110803415988721	0.0119107641725706	0.00768981060100467	0.003627886778899	0.00200275617180371	0.00121324921530574	0.000783128238438383
"[15,20)"	0.00159230310059825	0.00482199080372162	0.00966297614706927	0.0104542491498328	0.00607585511559479	0.00398658559953806	0.00302894098233369	0.00378151942765427	0.00693243376041062	0.00920692528118914	0.00821765230254908	0.00509335833669435	0.00286229952014258	0.00115504585196846	0.000751744917639918
"[20,25)"	0.00312301855913555	0.00190562792655159	0.00320574042806398	0.00607585511559479	0.0101926517154149	0.00832094132439349	0.00400327174286169	0.00134646750875196	0.00236057066231056	0.00333162346774991	0.00496345116244033	0.00558122066938118	0.00326808842740439	0.00163309051097611	0.00063366887691207
"[25,30)"	0.00800889317077635	0.00313361822859453	0.00257501541523828	0.00398658559953806	0.00832094132439349	0.00724988979388978	0.00674864214717801	0.00390395597078914	0.00133695553053939	0.0027312538575855	0.00335953074630871	0.00409323660091283	0.00380741073246178	0.00159462704887078	0.000700531922717851
"[30,35)"	0.0127924095211637	0.00636019144196822	0.00423163144053103	0.00302894098233369	0.00400327174286169	0.00674864214717801	0.00670130446863839	0.00629970496793841	0.00359461247899015	0.00117816479237114	0.00192637994014059	0.0025188262039677	0.00240680823743656	0.00240861215560866	0.000948251615696244
"[35,40)"	0.0149884115428333	0.0123326670030985	0.00863478819030544	0.00378151942765427	0.00134646750875196	0.00390395597078914	0.00629970496793841	0.00613006425881039	0.0055414362858649	0.00320607911616085	0.00108468839693847	0.00193420398164212	0.00224075354221581	0.00234633360586224	0.00148072617511776
"[40,45)"	0.00929035855723042	0.0122612445190337	0.0110803415988721	0.00693243376041062	0.00236057066231056	0.00133695553053939	0.00359461247899015	0.00554143628586491	0.00526672044141306	0.00540518675613653	0.00326535444405536	0.0013436259516112	0.00189794614366561	0.00177462698876214	0.00182419371383257
"[45,50)"	0.0033063561684802	0.00860345858114803	0.0119107641725706	0.00920692528118914	0.00333162346774991	0.0027312538575855	0.00117816479237114	0.00320607911616085	0.00540518675613653	0.00560647576522363	0.00520397862606346	0.00361074235995057	0.00160484096018002	0.00152141938724649	0.00171724172966997
"[50,55)"	0.0014700536971011	0.00439382906543552	0.00768981060100467	0.00821765230254908	0.00496345116244033	0.00335953074630871	0.00192637994014059	0.00108468839693847	0.00326535444405536	0.00520397862606346	0.00574480781736154	0.00610824177140634	0.00364427286597062	0.00132131302840302	0.0017324495086528
"[55,60)"	0.00187132541031862	0.00185804733265154	0.003627886778899	0.00509335833669435	0.00558122066938118	0.00409323660091283	0.0025188262039677	0.00193420398164212	0.0013436259516112	0.00361074235995057	0.00610824177140634	0.00661366367299226	0.00658470398083263	0.00416559850122527	0.00195185128747987
"[60,65)"	0.00195166940759031	0.00148549353409412	0.00200275617180371	0.00286229952014258	0.00326808842740439	0.00380741073246178	0.00240680823743656	0.00224075354221581	0.00189794614366561	0.00160484096018002	0.00364427286597062	0.00658470398083262	0.00695926415271254	0.0089719496797026	0.00247083500303324
"[65,70)"	0.00151157510414617	0.00131445755192518	0.00121324921530574	0.00115504585196846	0.00163309051097611	0.00159462704887078	0.00240861215560866	0.00234633360586224	0.00177462698876214	0.00152141938724649	0.00132131302840302	0.00416559850122527	0.0089719496797026	0.010665484562134	0.00390103934830885
"70+"	0.000629176141606724	0.000855593095139905	0.000783128238438383	0.000751744917639918	0.00063366887691207	0.000700531922717852	0.000948251615696244	0.00148072617511776	0.00182419371383257	0.00171724172966997	0.0017324495086528	0.00195185128747987	0.00247083500303324	0.00390103934830885	0.0102733233863951
