"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",7,"F"
2,"Mo08HH2",10,"M"
3,"Mo08HH3",4,"F"
4,"Mo08HH4",0,"M"
5,"Mo08HH5",4,"M"
6,"Mo08HH6",10,"M"
7,"Mo08HH7",4,"M"
8,"Mo08HH8",9,"M"
9,"Mo08HH9",2,"M"
10,"Mo08HH10",2,"F"
11,"Mo08HH11",4,"M"
12,"Mo08HH12",2,"F"
13,"Mo08HH13",10,"M"
14,"Mo08HH14",4,"M"
15,"Mo08HH15",3,"F"
16,"Mo08HH16",8,"M"
17,"Mo08HH17",7,"M"
18,"Mo08HH18",2,"F"
19,"Mo08HH19",3,"M"
20,"Mo08HH20",1,"M"
21,"Mo08HH21",4,"F"
22,"Mo08HH22",1,"M"
23,"Mo08HH23",5,"F"
24,"Mo08HH24",10,"M"
25,"Mo08HH25",9,"M"
26,"Mo08HH26",11,"M"
27,"Mo08HH27",7,"F"
28,"Mo08HH28",6,"F"
29,"Mo08HH29",6,"M"
30,"Mo08HH30",5,"M"
31,"Mo08HH31",3,"F"
32,"Mo08HH32",2,"M"
33,"Mo08HH33",10,"M"
34,"Mo08HH34",3,"M"
35,"Mo08HH35",3,"F"
36,"Mo08HH36",10,"M"
37,"Mo08HH37",13,"M"
38,"Mo08HH38",8,"F"
39,"Mo08HH39",14,"M"
40,"Mo08HH40",10,"F"
41,"Mo08HH41",9,"M"
42,"Mo08HH42",15,"F"
43,"Mo08HH43",9,"M"
44,"Mo08HH44",16,"F"
45,"Mo08HH45",17,"M"
46,"Mo08HH46",16,"F"
47,"Mo08HH47",16,"F"
48,"Mo08HH48",15,"M"
49,"Mo08HH49",16,"M"
50,"Mo08HH50",11,"M"
51,"Mo08HH51",11,"M"
52,"Mo08HH52",13,"F"
53,"Mo08HH53",8,"M"
54,"Mo08HH54",13,"F"
55,"Mo08HH55",17,"M"
56,"Mo08HH56",13,"F"
57,"Mo08HH57",7,"F"
58,"Mo08HH58",15,"F"
59,"Mo08HH59",16,"M"
60,"Mo08HH60",17,"M"
61,"Mo08HH61",17,"F"
62,"Mo08HH62",13,"M"
63,"Mo08HH63",17,"M"
64,"Mo08HH64",13,"F"
65,"Mo08HH65",15,"M"
66,"Mo08HH66",15,"F"
67,"Mo08HH67",16,"F"
68,"Mo08HH68",17,"F"
69,"Mo08HH69",12,"M"
70,"Mo08HH70",17,"F"
71,"Mo08HH71",13,"F"
72,"Mo08HH72",16,"F"
73,"Mo08HH73",5,"F"
74,"Mo08HH74",12,"M"
75,"Mo08HH75",14,"M"
76,"Mo08HH76",11,"F"
