"part_id","hh_id","part_age","part_gender"
1,"Mo08HH1",5,"F"
2,"Mo08HH2",7,"M"
3,"Mo08HH3",2,"F"
4,"Mo08HH4",3,"M"
5,"Mo08HH5",0,"M"
6,"Mo08HH6",7,"M"
7,"Mo08HH7",4,"M"
8,"Mo08HH8",10,"M"
9,"Mo08HH9",1,"M"
10,"Mo08HH10",3,"F"
11,"Mo08HH11",1,"M"
12,"Mo08HH12",0,"F"
13,"Mo08HH13",6,"M"
14,"Mo08HH14",3,"M"
15,"Mo08HH15",0,"F"
16,"Mo08HH16",8,"M"
17,"Mo08HH17",8,"M"
18,"Mo08HH18",4,"F"
19,"Mo08HH19",3,"M"
20,"Mo08HH20",3,"M"
21,"Mo08HH21",0,"F"
22,"Mo08HH22",1,"M"
23,"Mo08HH23",8,"F"
24,"Mo08HH24",11,"M"
25,"Mo08HH25",10,"M"
26,"Mo08HH26",5,"M"
27,"Mo08HH27",7,"F"
28,"Mo08HH28",11,"F"
29,"Mo08HH29",11,"M"
30,"Mo08HH30",5,"M"
31,"Mo08HH31",2,"F"
32,"Mo08HH32",3,"M"
33,"Mo08HH33",7,"M"
34,"Mo08HH34",2,"M"
35,"Mo08HH35",2,"F"
36,"Mo08HH36",10,"M"
37,"Mo08HH37",13,"M"
38,"Mo08HH38",8,"F"
39,"Mo08HH39",16,"M"
40,"Mo08HH40",11,"F"
41,"Mo08HH41",7,"M"
42,"Mo08HH42",13,"F"
43,"Mo08HH43",11,"M"
44,"Mo08HH44",12,"F"
45,"Mo08HH45",14,"M"
46,"Mo08HH46",17,"F"
47,"Mo08HH47",16,"F"
48,"Mo08HH48",14,"M"
49,"Mo08HH49",17,"M"
50,"Mo08HH50",5,"M"
51,"Mo08HH51",7,"M"
52,"Mo08HH52",16,"F"
53,"Mo08HH53",9,"M"
54,"Mo08HH54",16,"F"
55,"Mo08HH55",15,"M"
56,"Mo08HH56",17,"F"
57,"Mo08HH57",5,"F"
58,"Mo08HH58",12,"F"
59,"Mo08HH59",16,"M"
60,"Mo08HH60",17,"M"
61,"Mo08HH61",13,"F"
62,"Mo08HH62",12,"M"
63,"Mo08HH63",14,"M"
64,"Mo08HH64",17,"F"
65,"Mo08HH65",13,"M"
66,"Mo08HH66",13,"F"
67,"Mo08HH67",15,"F"
68,"Mo08HH68",16,"F"
69,"Mo08HH69",17,"M"
70,"Mo08HH70",12,"F"
71,"Mo08HH71",17,"F"
72,"Mo08HH72",12,"F"
73,"Mo08HH73",7,"F"
74,"Mo08HH74",17,"M"
75,"Mo08HH75",14,"M"
76,"Mo08HH76",10,"F"
77,"Mo08HH77",14,"F"
78,"Mo08HH78",5,"F"
79,"Mo08HH79",13,"M"
80,"Mo08HH80",15,"M"
81,"Mo08HH81",6,"M"
82,"Mo08HH82",17,"M"
83,"Mo08HH83",7,"M"
84,"Mo08HH84",13,"M"
85,"Mo08HH85",NA,""
86,"Mo08HH86",12,"F"
87,"Mo08HH87",9,"M"
88,"Mo08HH88",15,"M"
89,"Mo08HH89",14,"M"
90,"Mo08HH90",17,"F"
91,"Mo08HH91",14,"M"
92,"Mo08HH92",5,"M"
93,"Mo08HH93",11,"F"
94,"Mo08HH94",0,"F"
95,"Mo08HH95",1,"M"
96,"Mo08HH96",11,"F"
97,"Mo08HH97",3,"M"
98,"Mo08HH98",8,"F"
99,"Mo08HH99",4,"F"
100,"Mo08HH100",10,"M"
101,"Mo08HH101",0,"F"
102,"Mo08HH102",2,"M"
103,"Mo08HH103",3,"M"
104,"Mo08HH104",6,"M"
105,"Mo08HH105",10,"M"
106,"Mo08HH106",8,"M"
107,"Mo08HH107",11,"F"
108,"Mo08HH108",4,"M"
109,"Mo08HH109",5,"M"
110,"Mo08HH110",1,"M"
111,"Mo08HH111",1,"F"
