"","[0,5)","[5,10)","[10,15)","[15,20)","[20,25)","[25,30)","[30,35)","[35,40)","[40,45)","[45,50)","[50,55)","[55,60)","[60,65)","[65,70)","70+"
"[0,5)",5.85703410026498e-06,2.00109465423261e-06,1.34326177637147e-06,5.80540537854174e-07,8.04919261632785e-07,2.47234275932006e-06,2.87371275733989e-06,2.34211274762198e-06,9.9153279584096e-07,7.53141522917775e-07,1.00139200453545e-06,1.45444067934945e-06,9.3668015721436e-07,9.95934493227402e-07,3.04506644826581e-07
"[5,10)",2.00109465423261e-06,9.5218210873727e-06,2.60323727933759e-06,9.29892400577402e-07,7.18524703474563e-07,1.12573101957872e-06,3.30424424028862e-06,5.02314873613269e-06,2.05708367179424e-06,6.89592141865965e-07,1.57783798068839e-06,1.38043927866517e-06,8.72555928274018e-07,1.31508806883826e-06,4.50082774648772e-07
"[10,15)",1.34326177637147e-06,2.60323727933759e-06,1.88070768938012e-05,5.52605101504206e-06,2.93199624443895e-06,7.4772924058206e-07,2.21267367368589e-06,4.1629050164147e-06,3.95409027852969e-06,2.28664030457628e-06,1.64211215337108e-06,1.23814460527891e-06,1.01566776043838e-06,7.10521174847885e-07,5.94671891875102e-07
"[15,20)",5.80540537854174e-07,9.29892400577402e-07,5.52605101504206e-06,1.72103516415933e-05,7.83122731015668e-06,2.47722273268879e-06,2.59310553894089e-06,2.27451129453777e-06,4.56790645883463e-06,4.54505999927948e-06,2.32438666923166e-06,1.90258879331425e-06,7.1939127953852e-07,6.47089210709858e-07,6.03823083633067e-07
"[20,25)",8.04919261632785e-07,7.18524703474563e-07,2.93199624443895e-06,7.83122731015668e-06,1.34038869486724e-05,5.22766583260731e-06,4.19694016329085e-06,2.17074308679891e-06,3.33945687980394e-06,4.8808630864041e-06,4.00601430559043e-06,2.3353975623646e-06,1.1783626816698e-06,7.84785667428036e-07,3.9923580100174e-07
"[25,30)",2.47234275932006e-06,1.12573101957872e-06,7.4772924058206e-07,2.47722273268879e-06,5.22766583260731e-06,7.53540115331343e-06,5.08168542418549e-06,3.82246798126643e-06,3.51090454528011e-06,4.72449675089159e-06,3.96551722310057e-06,3.30259331390705e-06,1.64375916774472e-06,1.70484096734653e-06,6.56853580891903e-07
"[30,35)",2.87371275733989e-06,3.30424424028862e-06,2.21267367368589e-06,2.59310553894089e-06,4.19694016329085e-06,5.08168542418549e-06,5.74291617904586e-06,5.24440751825643e-06,4.5583936786085e-06,4.33570952296311e-06,3.97894361851773e-06,4.69746738940067e-06,2.51832654976056e-06,1.911603397505e-06,6.63149738183529e-07
"[35,40)",2.34211274762198e-06,5.02314873613269e-06,4.1629050164147e-06,2.27451129453778e-06,2.17074308679891e-06,3.82246798126643e-06,5.24440751825643e-06,4.42964894549925e-06,4.22906022684956e-06,3.90336293345945e-06,3.0052862414641e-06,2.93451276568614e-06,2.13113703974693e-06,1.86179407297658e-06,8.61791489489232e-07
"[40,45)",9.91532795840961e-07,2.05708367179424e-06,3.95409027852969e-06,4.56790645883463e-06,3.33945687980394e-06,3.51090454528011e-06,4.5583936786085e-06,4.22906022684956e-06,4.99553824157345e-06,4.98877325562431e-06,3.44585659677593e-06,2.99287047234499e-06,2.53537149780825e-06,2.56271553323629e-06,1.70642374634379e-06
"[45,50)",7.53141522917775e-07,6.89592141865965e-07,2.28664030457628e-06,4.54505999927948e-06,4.8808630864041e-06,4.72449675089159e-06,4.33570952296311e-06,3.90336293345945e-06,4.98877325562431e-06,6.38663710201557e-06,4.41669486461279e-06,3.42488218838201e-06,2.16031155763947e-06,2.59070109443609e-06,2.95738754579694e-06
"[50,55)",1.00139200453545e-06,1.57783798068839e-06,1.64211215337108e-06,2.32438666923166e-06,4.00601430559043e-06,3.96551722310057e-06,3.97894361851773e-06,3.0052862414641e-06,3.44585659677593e-06,4.41669486461279e-06,5.19330730859036e-06,3.9447864076293e-06,2.5381247413929e-06,2.07958374345589e-06,1.66767594202726e-06
"[55,60)",1.45444067934945e-06,1.38043927866517e-06,1.23814460527891e-06,1.90258879331425e-06,2.3353975623646e-06,3.30259331390705e-06,4.69746738940067e-06,2.93451276568614e-06,2.99287047234499e-06,3.42488218838201e-06,3.9447864076293e-06,4.9227590311737e-06,2.59509100595186e-06,2.01182697537872e-06,1.48296472110302e-06
"[60,65)",9.36680157214361e-07,8.72555928274018e-07,1.01566776043838e-06,7.1939127953852e-07,1.1783626816698e-06,1.64375916774472e-06,2.51832654976056e-06,2.13113703974693e-06,2.53537149780825e-06,2.16031155763947e-06,2.5381247413929e-06,2.59509100595186e-06,4.02528026484087e-06,1.82614983806692e-06,2.49451820337312e-06
"[65,70)",9.95934493227402e-07,1.31508806883826e-06,7.10521174847885e-07,6.47089210709858e-07,7.84785667428036e-07,1.70484096734653e-06,1.911603397505e-06,1.86179407297658e-06,2.56271553323629e-06,2.59070109443609e-06,2.07958374345589e-06,2.01182697537872e-06,1.82614983806692e-06,3.84935950005188e-06,3.6378956278819e-06
"70+",3.04506644826581e-07,4.50082774648772e-07,5.94671891875102e-07,6.03823083633067e-07,3.9923580100174e-07,6.56853580891903e-07,6.63149738183529e-07,8.61791489489232e-07,1.70642374634379e-06,2.95738754579694e-06,1.66767594202726e-06,1.48296472110302e-06,2.49451820337312e-06,3.6378956278819e-06,3.06454471991791e-06
